FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.28882354497909546,0.4633641839027405,-0.08638627082109451,0.3317403197288513,0.38123419880867004,0.06338100135326385,0.39113113284111023,0.34360337257385254,0.07880281656980515,0.3303402066230774,0.5367750525474548,0.0714976042509079,0.3956291973590851,0.5703114867210388,0.09794377535581589,0.4438815414905548,0.35361021757125854,-0.03284381702542305,0.4494161903858185,0.5630857348442078,0.0021836988162249327,0.45726388692855835,0.4184245467185974,-0.006461323704570532,0.45809677243232727,0.5134488940238953,0.006491879932582378,0.5739743709564209,0.4251316785812378,-0.0663929134607315,0.580436110496521,0.5129837989807129,-0.05278720706701279,0.6989297866821289,0.44507813453674316,-0.04184925556182861,0.70672208070755,0.49104875326156616,-0.021888695657253265
1,0.28879085183143616,0.4634247422218323,-0.044867582619190216,0.3332458436489105,0.38131260871887207,0.09117183089256287,0.3938066065311432,0.3466651439666748,0.10209532082080841,0.3313680589199066,0.5369244813919067,0.10139529407024384,0.395772248506546,0.5695298910140991,0.11271997541189194,0.44388189911842346,0.35454246401786804,0.007324956823140383,0.44704025983810425,0.5629979372024536,0.01137357298284769,0.45617908239364624,0.4182576537132263,-0.006492465268820524,0.45729297399520874,0.513109564781189,0.006522280629724264,0.5749635100364685,0.42577385902404785,-0.05155755206942558,0.5805187821388245,0.5129770040512085,-0.050469908863306046,0.6983692049980164,0.4450762867927551,-0.005128614604473114,0.7046898603439331,0.49446678161621094,-0.001382792484946549
2,0.288770467042923,0.46359315514564514,-0.029743680730462074,0.33353909850120544,0.38132286071777344,0.09501736611127853,0.3942139744758606,0.3468082547187805,0.10547056049108505,0.3320184350013733,0.537083089351654,0.09695550799369812,0.39609211683273315,0.5694607496261597,0.11116797477006912,0.4435674846172333,0.354371041059494,0.01580658182501793,0.4468636214733124,0.562994658946991,0.02712603285908699,0.45615440607070923,0.4177682399749756,-0.004741469863802195,0.45735183358192444,0.5129889845848083,0.004725402221083641,0.5755155682563782,0.42618271708488464,-0.04377042129635811,0.5806294679641724,0.5129414796829224,-0.04841082543134689,0.6990406513214111,0.446362167596817,-0.010076398029923439,0.7036202549934387,0.4946330785751343,-0.004337050952017307
3,0.28873544931411743,0.4633033275604248,-0.03060426190495491,0.33387231826782227,0.3808470368385315,0.09444525837898254,0.3945223391056061,0.3457695245742798,0.10806826502084732,0.3325178921222687,0.5370920300483704,0.0927111804485321,0.3962065279483795,0.569379448890686,0.11151086539030075,0.4440903663635254,0.3540596663951874,0.02257361263036728,0.4468967616558075,0.5630241632461548,0.042531244456768036,0.45587486028671265,0.4170137345790863,-0.0026496341452002525,0.45735451579093933,0.5126675367355347,0.0026155123487114906,0.5755038857460022,0.4261999726295471,-0.04158788174390793,0.5805453062057495,0.5124287009239197,-0.04877351224422455,0.698965847492218,0.446571946144104,-0.004448592662811279,0.7036315202713013,0.49468275904655457,-0.006276816129684448
4,0.2883692979812622,0.46375444531440735,-0.042969960719347,0.3339632749557495,0.3804686665534973,0.08643587678670883,0.3947942852973938,0.344949334859848,0.09898926317691803,0.3326376974582672,0.5373479127883911,0.09479817003011703,0.39621880650520325,0.5691937208175659,0.12847596406936646,0.44550758600234985,0.35348719358444214,0.009835832752287388,0.4475135803222656,0.5632835626602173,0.06159364432096481,0.45606422424316406,0.4168142080307007,-0.004312845878303051,0.45800673961639404,0.5125477910041809,0.004274184815585613,0.5757314562797546,0.42587950825691223,-0.04445751756429672,0.5810187458992004,0.5119576454162598,-0.04809524863958359,0.6984958052635193,0.44614872336387634,-0.0076937018893659115,0.703502893447876,0.4927765429019928,1.3252591088530608e-05
5,0.28838974237442017,0.4640883505344391,-0.045449398458004,0.33395761251449585,0.3804375231266022,0.08452162146568298,0.39520055055618286,0.3461737632751465,0.09748302400112152,0.33275774121284485,0.5373963117599487,0.0927271693944931,0.3967805802822113,0.5691956281661987,0.12308823317289352,0.4462399482727051,0.352986603975296,0.007721408270299435,0.4489457309246063,0.5641055107116699,0.05435578525066376,0.4564749598503113,0.41627252101898193,-0.0040213908068835735,0.4585270881652832,0.5123921036720276,0.003986516501754522,0.5766754746437073,0.4252875745296478,-0.04292326048016548,0.5816994905471802,0.512122392654419,-0.04798412695527077,0.6974852681159973,0.4451410472393036,0.008945990353822708,0.7035220265388489,0.4927966594696045,0.007745043374598026
6,0.2882857918739319,0.46448805928230286,-0.053947582840919495,0.3338891267776489,0.3804471790790558,0.07650246471166611,0.3964063227176666,0.3484271466732025,0.09511086344718933,0.33282050490379333,0.5374043583869934,0.09164847433567047,0.3974579870700836,0.5693066120147705,0.1205020323395729,0.44941654801368713,0.35309740900993347,0.008491748943924904,0.4518466591835022,0.5668384432792664,0.05263471230864525,0.45662373304367065,0.4157875180244446,-0.004906534217298031,0.4587341248989105,0.5117976069450378,0.004855309147387743,0.5773552060127258,0.4252869188785553,-0.04376031085848808,0.5816947221755981,0.5121926069259644,-0.04395566135644913,0.6960467100143433,0.44430193305015564,0.013479324989020824,0.7026804089546204,0.4927287995815277,0.01975426636636257
7,0.2881397604942322,0.4647775888442993,-0.064643993973732,0.3338838815689087,0.38020676374435425,0.0702737346291542,0.39769604802131653,0.3490135073661804,0.09326004981994629,0.3329986035823822,0.5376648902893066,0.08876385539770126,0.3992789685726166,0.5698046684265137,0.11921713501214981,0.4528372585773468,0.352735310792923,0.008125114254653454,0.4563365578651428,0.5717503428459167,0.05228807404637337,0.45817115902900696,0.4148188829421997,-0.005664119031280279,0.4600600600242615,0.5118090510368347,0.005601396784186363,0.5809001922607422,0.4254482686519623,-0.04525572434067726,0.5841754674911499,0.5122018456459045,-0.04207328334450722,0.69981449842453,0.44494256377220154,0.008912690915167332,0.7035462856292725,0.4929479658603668,0.02405526675283909
8,0.28813421726226807,0.46514248847961426,-0.11121547967195511,0.3338770270347595,0.3792017698287964,0.033477429300546646,0.39883026480674744,0.3489544093608856,0.06490913033485413,0.33329764008522034,0.5379981994628906,0.05811016261577606,0.4020029902458191,0.5698491334915161,0.10462141036987305,0.4554038345813751,0.3512841761112213,-0.010553637519478798,0.46132010221481323,0.5749354362487793,0.05163475498557091,0.45866498351097107,0.41417327523231506,-0.0067170183174312115,0.4606644809246063,0.5117462873458862,0.006632938049733639,0.5811788439750671,0.4250712990760803,-0.04619016870856285,0.5844434499740601,0.5122486352920532,-0.03967787325382233,0.6997907161712646,0.4443477988243103,0.011892292648553848,0.7039918303489685,0.49268442392349243,0.026383360847830772
9,0.287439227104187,0.46515554189682007,-0.11759059131145477,0.3339020609855652,0.37910395860671997,0.032109685242176056,0.4004717469215393,0.3493589758872986,0.06660304218530655,0.3333459794521332,0.5389500260353088,0.05732445791363716,0.40296271443367004,0.5700651407241821,0.10503330081701279,0.45744791626930237,0.35040417313575745,-0.009819800965487957,0.4637260437011719,0.5793549418449402,0.047853659838438034,0.4593072235584259,0.41375720500946045,-0.007399271707981825,0.46138742566108704,0.5116456151008606,0.007308147847652435,0.582583487033844,0.42505326867103577,-0.04317210614681244,0.5852957367897034,0.5122617483139038,-0.03661486133933067,0.6997350454330444,0.4438953995704651,0.02872902899980545,0.704049289226532,0.49266695976257324,0.03873499482870102
