FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.4402543306350708,0.49171578884124756,-0.059425126761198044,0.4936999976634979,0.4043806493282318,0.06077233701944351,0.5699144005775452,0.3754599690437317,0.09646427631378174,0.4913746118545532,0.5800654292106628,0.053437598049640656,0.5683398842811584,0.6235874891281128,0.07713969796895981,0.639038622379303,0.33746135234832764,0.06932567059993744,0.637457549571991,0.6670893430709839,0.03439534828066826,0.649131715297699,0.4459161162376404,0.0016902167117223144,0.6472069621086121,0.555947482585907,-0.0017761638155207038,0.780958354473114,0.42696771025657654,-0.0063341232016682625,0.7807469964027405,0.5697624683380127,-0.01877598650753498,0.8915387988090515,0.4323665499687195,0.060277678072452545,0.8945171236991882,0.5558822154998779,0.05774000659584999
1,0.44013509154319763,0.49184519052505493,-0.047450706362724304,0.49416881799697876,0.40475383400917053,0.06780722737312317,0.5700300335884094,0.3753219246864319,0.09967604279518127,0.49223265051841736,0.5803219079971313,0.06754091382026672,0.5687025785446167,0.6234450936317444,0.09456703811883926,0.6394771337509155,0.33746224641799927,0.07050415873527527,0.6374737024307251,0.667095959186554,0.057613614946603775,0.6498416662216187,0.4459158182144165,0.001591067062690854,0.647591769695282,0.5559480786323547,-0.0016786346677690744,0.7828962802886963,0.42709505558013916,-0.00815736223012209,0.7808425426483154,0.5688840746879578,-0.019190387800335884,0.8929355144500732,0.432363897562027,0.06139116734266281,0.8945932984352112,0.55588299036026,0.05971384048461914
2,0.440107136964798,0.4918545186519623,-0.04889099299907684,0.49416837096214294,0.40475761890411377,0.06750079989433289,0.5706797242164612,0.3751699924468994,0.0984409973025322,0.49226808547973633,0.5802898406982422,0.06610722094774246,0.5686752200126648,0.623288094997406,0.09271563589572906,0.6405840516090393,0.3374708592891693,0.06823930144309998,0.6375573873519897,0.6670834422111511,0.05290423333644867,0.6498047113418579,0.44576218724250793,0.0016509925480931997,0.6475776433944702,0.5558708906173706,-0.0017366461688652635,0.7828691005706787,0.4271302819252014,-0.008907769806683064,0.7797244191169739,0.5679326057434082,-0.020949896425008774,0.8937550187110901,0.4324425160884857,0.057909946888685226,0.8945607542991638,0.5558823347091675,0.05479027330875397
3,0.43980109691619873,0.49190351366996765,-0.04944798722863197,0.49461862444877625,0.4048181176185608,0.06554951518774033,0.5708280205726624,0.37486153841018677,0.09634853899478912,0.4928940236568451,0.5805584192276001,0.06462041288614273,0.5690069794654846,0.6232426762580872,0.09018132835626602,0.6411669254302979,0.33755362033843994,0.0682586207985878,0.6375467777252197,0.6672935485839844,0.05040378123521805,0.6507619023323059,0.4457605481147766,0.0016588146099820733,0.6480266451835632,0.5557750463485718,-0.0017434874316677451,0.7831507325172424,0.4271208941936493,-0.009082069620490074,0.7797502875328064,0.5676549673080444,-0.021268781274557114,0.8937476277351379,0.4325404167175293,0.05765160173177719,0.8945032954216003,0.5559139251708984,0.05417212098836899
4,0.43959134817123413,0.49143174290657043,-0.05006163567304611,0.4946756064891815,0.40478789806365967,0.06533610820770264,0.5716184377670288,0.37450429797172546,0.09596140682697296,0.4929141700267792,0.5805019736289978,0.06410007178783417,0.5690324306488037,0.6229766011238098,0.08993574231863022,0.641470730304718,0.33758965134620667,0.06466042250394821,0.6376297473907471,0.6669954061508179,0.04988200590014458,0.6507872343063354,0.44560205936431885,0.0016619216185063124,0.6480997204780579,0.5552904605865479,-0.0017462444957345724,0.7830920815467834,0.4272715151309967,-0.009422441013157368,0.7794575095176697,0.5674882531166077,-0.021337157115340233,0.893737256526947,0.432541161775589,0.05771566554903984,0.8943977952003479,0.5560261607170105,0.05476531758904457
5,0.43931880593299866,0.49146100878715515,-0.05027676001191139,0.4945827126502991,0.4048076570034027,0.06596935540437698,0.5716265439987183,0.37451907992362976,0.09603849053382874,0.4929102957248688,0.5805037617683411,0.06398744881153107,0.5694938898086548,0.622914731502533,0.08928147703409195,0.6414763927459717,0.3378412425518036,0.06459710001945496,0.6377978920936584,0.6668440103530884,0.048588503152132034,0.6507800221443176,0.44559139013290405,0.0016209552995860577,0.6481325030326843,0.5552031993865967,-0.001704880385659635,0.7831796407699585,0.42735186219215393,-0.009423199109733105,0.7799099683761597,0.5674890875816345,-0.021326061338186264,0.8937636017799377,0.43273118138313293,0.058799851685762405,0.8944174647331238,0.5560464262962341,0.05581057444214821
6,0.43932196497917175,0.4914594888687134,-0.050947174429893494,0.4948911666870117,0.4047340154647827,0.06466323882341385,0.5717989206314087,0.37440845370292664,0.09350574761629105,0.4932451844215393,0.5803313255310059,0.061611074954271317,0.569595217704773,0.6228904724121094,0.08558190613985062,0.6416202783584595,0.3378329277038574,0.06325974315404892,0.6378031969070435,0.6668308973312378,0.046878740191459656,0.6507703065872192,0.4455188512802124,0.0016698011895641685,0.6481295228004456,0.5550222992897034,-0.0017513452330604196,0.7830676436424255,0.4274034798145294,-0.009931957349181175,0.7797204852104187,0.56684809923172,-0.022311324253678322,0.8937169909477234,0.43269625306129456,0.05499863252043724,0.8944056630134583,0.5561647415161133,0.050636954605579376
7,0.43908536434173584,0.49144744873046875,-0.05116971209645271,0.4950644075870514,0.40475326776504517,0.06461142748594284,0.5719057321548462,0.37439724802970886,0.09356758743524551,0.49323585629463196,0.5805903077125549,0.06139490753412247,0.5697387456893921,0.6229406595230103,0.08542261272668839,0.6416902542114258,0.33786657452583313,0.06333495676517487,0.6379591822624207,0.6667978167533875,0.04634037986397743,0.6510319113731384,0.4455162286758423,0.001639429829083383,0.6483482122421265,0.5550171732902527,-0.001718816696666181,0.7831358313560486,0.4274076819419861,-0.009596954099833965,0.7797361612319946,0.5667773485183716,-0.022231759503483772,0.8937086462974548,0.43275097012519836,0.056741271167993546,0.8943564891815186,0.5562951564788818,0.05126521736383438
8,0.43940645456314087,0.4913782775402069,-0.05699121952056885,0.49481433629989624,0.40516942739486694,0.06110568344593048,0.5719086527824402,0.37438613176345825,0.08972122520208359,0.4932398200035095,0.5805248618125916,0.05366038903594017,0.5697483420372009,0.6229590177536011,0.0755903422832489,0.641697108745575,0.3378830850124359,0.05608082562685013,0.6380355954170227,0.6669738292694092,0.03587837889790535,0.650197446346283,0.4454018473625183,0.0020309342071413994,0.6477950811386108,0.5548133254051208,-0.0021084013860672712,0.7816680669784546,0.4274819493293762,-0.011417952366173267,0.778911828994751,0.5663988590240479,-0.026817990466952324,0.8937018513679504,0.4327540099620819,0.048033613711595535,0.8943938612937927,0.556183397769928,0.04212493449449539
9,0.43954163789749146,0.4913909435272217,-0.05323643982410431,0.4950428307056427,0.405204176902771,0.06307612359523773,0.5718076825141907,0.3743472993373871,0.09065795689821243,0.4933118224143982,0.5805395245552063,0.06009374558925629,0.5697177648544312,0.6227225661277771,0.08515866845846176,0.6416263580322266,0.33802780508995056,0.05659884959459305,0.637474775314331,0.6665451526641846,0.04551534727215767,0.6502040028572083,0.445442259311676,0.0017934102797880769,0.6477762460708618,0.554947555065155,-0.001877994742244482,0.7820976376533508,0.4274866580963135,-0.011383995413780212,0.7791770100593567,0.5666493773460388,-0.02621443197131157,0.8931564092636108,0.43278855085372925,0.05062704533338547,0.8943155407905579,0.5561864972114563,0.04799124225974083
10,0.4395020604133606,0.4914630949497223,-0.053642623126506805,0.49507197737693787,0.40505078434944153,0.06175028532743454,0.5718990564346313,0.3743414580821991,0.08894799649715424,0.4933077096939087,0.5805431008338928,0.060111816972494125,0.5696600079536438,0.6226896047592163,0.08545194566249847,0.6417021155357361,0.33806920051574707,0.05465444177389145,0.6375405788421631,0.6666156053543091,0.04672522097826004,0.6502417922019958,0.44566529989242554,0.001584752113558352,0.6478031277656555,0.5555232167243958,-0.0016716014361009002,0.7820238471031189,0.42734453082084656,-0.01136496290564537,0.7792308926582336,0.5672463774681091,-0.02533832937479019,0.8931553363800049,0.4327920377254486,0.054388344287872314,0.8943120837211609,0.5563801527023315,0.04992358386516571
11,0.43971341848373413,0.4914606809616089,-0.0520634651184082,0.4950774610042572,0.40507805347442627,0.06590795516967773,0.5719006061553955,0.3743359446525574,0.09633409976959229,0.4933064877986908,0.5805403590202332,0.062110479921102524,0.5694679021835327,0.6226910948753357,0.0861351415514946,0.6417705416679382,0.3382423520088196,0.06481996923685074,0.6378307342529297,0.6669233441352844,0.04745752364397049,0.650838315486908,0.44576987624168396,0.001638138433918357,0.6479450464248657,0.5557637810707092,-0.0017243078909814358,0.7832969427108765,0.4273308217525482,-0.010212295688688755,0.7793552875518799,0.5673030614852905,-0.023186417296528816,0.894428014755249,0.43311843276023865,0.062033846974372864,0.8943096399307251,0.5563347339630127,0.05923287943005562
12,0.43963977694511414,0.49139222502708435,-0.05214349180459976,0.495053231716156,0.4051501154899597,0.06639024615287781,0.5719143748283386,0.37427616119384766,0.09660335630178452,0.49334046244621277,0.5805591940879822,0.061957456171512604,0.5694930553436279,0.6227266192436218,0.08545967191457748,0.6417878866195679,0.33824971318244934,0.06544405966997147,0.6382398009300232,0.6670529246330261,0.04596465080976486,0.6508401036262512,0.44573432207107544,0.0016862029442563653,0.6479697823524475,0.5557822585105896,-0.001770306145772338,0.7831628918647766,0.42704564332962036,-0.009974140673875809,0.7793660759925842,0.5675400495529175,-0.023142008110880852,0.8947569131851196,0.4331165552139282,0.061847515404224396,0.894664466381073,0.5563361644744873,0.058835092931985855
