FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.386440247297287,0.5285980701446533,-0.3452504873275757,0.4037332236766815,0.4512617290019989,-0.13043180108070374,0.47254008054733276,0.42882052063941956,-0.04429761320352554,0.4100647568702698,0.6128774881362915,-0.11407967656850815,0.4814210534095764,0.6378982067108154,-0.03535639867186546,0.533645510673523,0.431004136800766,-0.13353393971920013,0.5431779623031616,0.6434151530265808,-0.12200731784105301,0.5386665463447571,0.476889431476593,-0.010314235463738441,0.5418031811714172,0.5711379051208496,0.010301409289240837,0.657074511051178,0.48235800862312317,-0.03479297459125519,0.6558799743652344,0.5696166753768921,-0.002586678136140108,0.7527743577957153,0.5062646865844727,0.09785912930965424,0.7518015503883362,0.5419140458106995,0.13164788484573364
1,0.3863651156425476,0.5302897095680237,-0.3947203457355499,0.4038900136947632,0.450113445520401,-0.17161618173122406,0.472354531288147,0.4259643256664276,-0.08330746740102768,0.4096308946609497,0.6121861934661865,-0.15612010657787323,0.4805234670639038,0.6378980278968811,-0.07241039723157883,0.5330527424812317,0.4300922155380249,-0.17636089026927948,0.5426815748214722,0.6432768702507019,-0.15541109442710876,0.5381190776824951,0.47705361247062683,-0.010037530213594437,0.540452778339386,0.571250855922699,0.01000532228499651,0.6557862758636475,0.4839814305305481,-0.03127140551805496,0.6550948619842529,0.5691496133804321,-0.0025522203650325537,0.7522159218788147,0.5063571333885193,0.09144782274961472,0.7516889572143555,0.5423566102981567,0.1197553351521492
2,0.3875196874141693,0.5292311310768127,-0.36098819971084595,0.40367093682289124,0.44991278648376465,-0.12829679250717163,0.47130444645881653,0.4242285490036011,-0.04311693087220192,0.4096069633960724,0.6121711730957031,-0.12488952279090881,0.4805299639701843,0.6376913785934448,-0.059912241995334625,0.5313307642936707,0.429912269115448,-0.1371094137430191,0.542245626449585,0.641753613948822,-0.1521180272102356,0.5380245447158813,0.4768412411212921,-0.01002266351133585,0.5403263568878174,0.5709633827209473,0.009994611144065857,0.6556935906410217,0.4844677448272705,-0.03641486540436745,0.6550742983818054,0.5690417885780334,-0.007787701208144426,0.7518424391746521,0.5057213306427002,0.07897550612688065,0.7517098188400269,0.542365550994873,0.10813327133655548
3,0.3875771760940552,0.5305497050285339,-0.3857787847518921,0.4035571217536926,0.44747570157051086,-0.15789012610912323,0.4711199998855591,0.4239365756511688,-0.07166270166635513,0.4088408350944519,0.611239492893219,-0.15741997957229614,0.47997668385505676,0.6361345052719116,-0.08596479892730713,0.530571699142456,0.4301599860191345,-0.16731391847133636,0.5393260717391968,0.637748658657074,-0.17443136870861053,0.5358589291572571,0.47691869735717773,-0.008426707237958908,0.5380734205245972,0.5709642171859741,0.008376398123800755,0.6529839038848877,0.4847661256790161,-0.036519549787044525,0.6538892984390259,0.5678813457489014,-0.013950375840067863,0.7517515420913696,0.5061011910438538,0.06696847081184387,0.7517430186271667,0.5432320833206177,0.09050998091697693
4,0.3874785006046295,0.5302308797836304,-0.37853968143463135,0.4036903977394104,0.44690853357315063,-0.15226393938064575,0.4710952937602997,0.4204491376876831,-0.06640740483999252,0.40878695249557495,0.6108046770095825,-0.15415146946907043,0.4800465703010559,0.6356316804885864,-0.08797277510166168,0.5297513604164124,0.43018636107444763,-0.15931621193885803,0.5392324924468994,0.6333191990852356,-0.17514394223690033,0.5342868566513062,0.4758186638355255,-0.007344777230173349,0.5367619395256042,0.5705729126930237,0.007299012038856745,0.651957631111145,0.4858167767524719,-0.03645654022693634,0.6527968645095825,0.5673981308937073,-0.01367734931409359,0.7517092823982239,0.5059189796447754,0.055942192673683167,0.7517416477203369,0.543220043182373,0.08181928843259811
5,0.3875591456890106,0.5303736925125122,-0.36326155066490173,0.4039536714553833,0.44575369358062744,-0.142287015914917,0.47167351841926575,0.420657217502594,-0.06135941669344902,0.40855395793914795,0.6106594800949097,-0.13630270957946777,0.4799588918685913,0.6351830363273621,-0.0710451751947403,0.5297901034355164,0.4302155375480652,-0.15005946159362793,0.5384365916252136,0.6311033368110657,-0.16189923882484436,0.5339342951774597,0.47596609592437744,-0.007387956604361534,0.5361822247505188,0.5705478191375732,0.007345295045524836,0.6506760716438293,0.4859957695007324,-0.04106127843260765,0.6515077352523804,0.5666346549987793,-0.021105337888002396,0.7514320611953735,0.5057933926582336,0.05096655339002609,0.7508572340011597,0.543207049369812,0.08286478370428085
6,0.3870457112789154,0.526978075504303,-0.38639041781425476,0.40397506952285767,0.44538143277168274,-0.1475386768579483,0.4714403450489044,0.4190780520439148,-0.062105774879455566,0.40845629572868347,0.6099488735198975,-0.15245266258716583,0.4798496961593628,0.6343289613723755,-0.08674395829439163,0.5297535061836243,0.4298892617225647,-0.15563145279884338,0.5382902026176453,0.6286459565162659,-0.17908382415771484,0.533970832824707,0.47463876008987427,-0.006979489233344793,0.5362752079963684,0.5694096088409424,0.006947786547243595,0.6508247256278992,0.4859784245491028,-0.03709649667143822,0.6515588164329529,0.5648807883262634,-0.02073094993829727,0.7512964606285095,0.5050267577171326,0.05245375633239746,0.7509510517120361,0.5427085161209106,0.0910651907324791
7,0.38656458258628845,0.5270151495933533,-0.3770802915096283,0.40416640043258667,0.4435717761516571,-0.1466475874185562,0.4718483090400696,0.4192672669887543,-0.06309683620929718,0.40814408659935,0.6088650226593018,-0.143460214138031,0.47923150658607483,0.6334975361824036,-0.07938376069068909,0.5305338501930237,0.4294070303440094,-0.15708909928798676,0.5367504954338074,0.6286712884902954,-0.17601917684078217,0.5340331196784973,0.4752851724624634,-0.007417548913508654,0.536238968372345,0.5698608756065369,0.00737372599542141,0.6509765982627869,0.4862574338912964,-0.03775967285037041,0.6515780091285706,0.5644528269767761,-0.01867065206170082,0.751184344291687,0.5050566792488098,0.06025638058781624,0.7508648037910461,0.5425425171852112,0.0944661796092987
8,0.3865145444869995,0.5246791243553162,-0.37580621242523193,0.4045165777206421,0.4428778886795044,-0.1462392956018448,0.4720074534416199,0.4183642566204071,-0.06026259437203407,0.408149391412735,0.6080242395401001,-0.1482716202735901,0.4792328178882599,0.6331169605255127,-0.0846545621752739,0.5309709906578064,0.4267125129699707,-0.15252596139907837,0.5368977189064026,0.6274563670158386,-0.1730443388223648,0.5347880721092224,0.47285196185112,-0.005725473165512085,0.5367071628570557,0.5682854056358337,0.005684062838554382,0.651279091835022,0.48506197333335876,-0.03414198383688927,0.6518939137458801,0.5642306804656982,-0.016808675602078438,0.7511800527572632,0.504804790019989,0.07898356765508652,0.7510946393013,0.542563259601593,0.09495840966701508
9,0.3865237534046173,0.5243842005729675,-0.388765424489975,0.40445300936698914,0.4417056739330292,-0.15530534088611603,0.47214409708976746,0.41849684715270996,-0.06615712493658066,0.4078417122364044,0.6073046922683716,-0.156422421336174,0.47874611616134644,0.6312792301177979,-0.08383311331272125,0.532102644443512,0.4265209436416626,-0.15932637453079224,0.5366957187652588,0.627782940864563,-0.17316414415836334,0.5348290205001831,0.47293969988822937,-0.005426655523478985,0.536760687828064,0.5683304071426392,0.0053786663338541985,0.651301383972168,0.48513713479042053,-0.03222331777215004,0.6519870758056641,0.5643230676651001,-0.016042791306972504,0.7510084509849548,0.5051054358482361,0.0977320671081543,0.7510234117507935,0.542650580406189,0.11286189407110214
