FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,-0.6208850741386414,-0.03674592077732086,-0.10457420349121094,-0.483770489692688,-0.18207581341266632,0.05664728954434395,-0.23756511509418488,-0.21881501376628876,0.06870269775390625,-0.4720650315284729,0.13991527259349823,0.03401075676083565,-0.2274286448955536,0.2210501730442047,0.06475283205509186,-0.028188953176140785,-0.2660101354122162,0.006694259122014046,-0.011660238727927208,0.28076526522636414,0.008358088321983814,0.002980859950184822,-0.11414403468370438,0.009026867337524891,-0.0032444316893815994,0.11414296180009842,-0.007757876999676228,0.4152486026287079,-0.1069536879658699,-0.0219393502920866,0.3962794840335846,0.08934248983860016,-0.031048642471432686,0.783937394618988,-0.14376720786094666,0.05491769313812256,0.7654759287834167,0.0617450512945652,0.05145743489265442
1,-0.6213864684104919,-0.03570941835641861,-0.10349822044372559,-0.4833342134952545,-0.1815817803144455,0.057101283222436905,-0.23636294901371002,-0.21560241281986237,0.06934197247028351,-0.4719437062740326,0.14002744853496552,0.03664461523294449,-0.22662632167339325,0.22105002403259277,0.07084967941045761,-0.02789490856230259,-0.26321372389793396,0.007177996914833784,-0.011661076918244362,0.2817299962043762,0.01878148876130581,0.0030030524358153343,-0.11414570361375809,0.008968256413936615,-0.003267696127295494,0.11414430290460587,-0.007695257663726807,0.4150349497795105,-0.10695354640483856,-0.02227501943707466,0.39627522230148315,0.08854247629642487,-0.031139599159359932,0.7839359045028687,-0.1432761698961258,0.05449161306023598,0.7656499147415161,0.06182625889778137,0.0507693812251091
2,-0.623937726020813,-0.03714070841670036,-0.10307041555643082,-0.4827980399131775,-0.18115630745887756,0.05878246948122978,-0.23602734506130219,-0.21483154594898224,0.07286803424358368,-0.47103336453437805,0.14009302854537964,0.03649657592177391,-0.22482739388942719,0.219965398311615,0.07076890021562576,-0.02761054039001465,-0.26261675357818604,0.013827563263475895,-0.010588191449642181,0.28172194957733154,0.018471287563443184,0.003005113685503602,-0.11414461582899094,0.009290012530982494,-0.0032690681982785463,0.11414160579442978,-0.008007999509572983,0.4150102138519287,-0.10662534087896347,-0.022316163405776024,0.3963755667209625,0.0867665484547615,-0.03226364776492119,0.7844950556755066,-0.1422865092754364,0.05412000045180321,0.7660272717475891,0.060914866626262665,0.04866746440529823
3,-0.6239328384399414,-0.03581947833299637,-0.10257790237665176,-0.4824735224246979,-0.18112796545028687,0.05875416845083237,-0.2338942438364029,-0.2132197469472885,0.07245473563671112,-0.47112664580345154,0.13986489176750183,0.03670140355825424,-0.22504203021526337,0.2199995368719101,0.07060728222131729,-0.025325918570160866,-0.2609924077987671,0.012810644693672657,-0.010063719004392624,0.28168854117393494,0.018116340041160583,0.0030523615423589945,-0.1141304075717926,0.009296172298491001,-0.003316508373245597,0.11412759125232697,-0.008013355545699596,0.4150230288505554,-0.10667332261800766,-0.022392472252249718,0.39639514684677124,0.08621473610401154,-0.032313521951436996,0.7848337888717651,-0.14227938652038574,0.0535559318959713,0.7665814161300659,0.060802556574344635,0.048290885984897614
4,-0.6240999698638916,-0.03506898134946823,-0.10066922008991241,-0.4823485016822815,-0.18081553280353546,0.059683654457330704,-0.23384329676628113,-0.21321266889572144,0.07328233122825623,-0.4710896909236908,0.14008891582489014,0.040495313704013824,-0.22489555180072784,0.2200509011745453,0.07608454674482346,-0.025271134451031685,-0.2610214054584503,0.013445999473333359,-0.010959469713270664,0.2822391986846924,0.024062350392341614,0.0030556435231119394,-0.11413203179836273,0.009094842709600925,-0.003319661132991314,0.11412865668535233,-0.007812539115548134,0.4146011173725128,-0.10668200999498367,-0.02224365435540676,0.3964279890060425,0.08673006296157837,-0.031803857535123825,0.7838660478591919,-0.1422705352306366,0.055239107459783554,0.7666414380073547,0.06195323169231415,0.04942948371171951
5,-0.6244732737541199,-0.036480385810136795,-0.10174914449453354,-0.4823274612426758,-0.18119801580905914,0.059627383947372437,-0.23381929099559784,-0.21324336528778076,0.07324443012475967,-0.4710412323474884,0.1394568830728531,0.03848370164632797,-0.2248726338148117,0.22009724378585815,0.07318324595689774,-0.024730868637561798,-0.26069673895835876,0.013331258669495583,-0.010056021623313427,0.2824802100658417,0.022131092846393585,0.0030691453721374273,-0.11411650478839874,0.009248807094991207,-0.003332387190312147,0.11411213874816895,-0.007968851365149021,0.4143640398979187,-0.10712874680757523,-0.021923856809735298,0.3967439532279968,0.0860770121216774,-0.03187144175171852,0.783943772315979,-0.1423155516386032,0.055925264954566956,0.7671559453010559,0.062062740325927734,0.049329571425914764
6,-0.6261383295059204,-0.0365024171769619,-0.10412469506263733,-0.4818475842475891,-0.1812235414981842,0.058746088296175,-0.23372766375541687,-0.21334901452064514,0.07318620383739471,-0.4708954691886902,0.13945843279361725,0.03469371795654297,-0.22489453852176666,0.2200644463300705,0.06915006041526794,-0.024353181943297386,-0.26071107387542725,0.014132356271147728,-0.00959828495979309,0.2825022041797638,0.019714253023266792,0.0031225895509123802,-0.11412861198186874,0.009535152465105057,-0.0033860630355775356,0.11412307620048523,-0.008242822252213955,0.41437599062919617,-0.10719700157642365,-0.022308239713311195,0.39676085114479065,0.08432261645793915,-0.032784584909677505,0.7853571772575378,-0.14148874580860138,0.054622117429971695,0.767227053642273,0.061339158564805984,0.04774279519915581
7,-0.6259976029396057,-0.03616872429847717,-0.09991896152496338,-0.4817170798778534,-0.18093687295913696,0.06154808774590492,-0.23370370268821716,-0.21312271058559418,0.0753907561302185,-0.47094962000846863,0.13944922387599945,0.04007798433303833,-0.22503094375133514,0.22001637518405914,0.07466644793748856,-0.024597177281975746,-0.26037830114364624,0.01671074517071247,-0.011041883379220963,0.28299587965011597,0.02466752380132675,0.003152758814394474,-0.11411098390817642,0.009444245137274265,-0.0034155896864831448,0.11410211026668549,-0.008151810616254807,0.4143562316894531,-0.10708574950695038,-0.022716358304023743,0.3966637849807739,0.08451759070158005,-0.03290300816297531,0.785418689250946,-0.14149209856987,0.05359765514731407,0.7672051787376404,0.0618349090218544,0.04732532426714897
8,-0.6260574460029602,-0.036036793142557144,-0.10113071650266647,-0.4817752242088318,-0.18052488565444946,0.06151430681347847,-0.2340189516544342,-0.21265679597854614,0.0759863629937172,-0.4711953103542328,0.13985028862953186,0.037880875170230865,-0.22582203149795532,0.2205730825662613,0.07153411209583282,-0.024642396718263626,-0.2596415579319,0.018584195524454117,-0.011042515747249126,0.2832314372062683,0.021372515708208084,0.003162604058161378,-0.11411076784133911,0.009615890681743622,-0.003425313625484705,0.11410140246152878,-0.008322304114699364,0.41435208916664124,-0.10707826167345047,-0.022347787395119667,0.3967600464820862,0.08417336642742157,-0.0328892283141613,0.7854830622673035,-0.14084471762180328,0.05433884263038635,0.7672705054283142,0.061835259199142456,0.04739911109209061
9,-0.6260805130004883,-0.035778120160102844,-0.10456333309412003,-0.4814538061618805,-0.17940287292003632,0.05947944521903992,-0.23330731689929962,-0.2124684751033783,0.07433659583330154,-0.47067973017692566,0.14038477838039398,0.0329149030148983,-0.2256254255771637,0.22115445137023926,0.06508610397577286,-0.02403853088617325,-0.25962308049201965,0.017516959458589554,-0.010496282950043678,0.28386422991752625,0.014395725913345814,0.0031707079615443945,-0.11410196870565414,0.009865375235676765,-0.0034332687500864267,0.11409030109643936,-0.008558404631912708,0.41462746262550354,-0.1067361906170845,-0.022447854280471802,0.3968421518802643,0.08413499593734741,-0.03386195749044418,0.7866973280906677,-0.14064668118953705,0.05225289613008499,0.7680479288101196,0.06371060013771057,0.04390990361571312
