FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
103,0.547967255115509,0.1648055166006088,-0.3117452561855316,0.5843458771705627,0.232725515961647,-0.1389090269804,0.6149486303329468,0.149767205119133,-0.1558100879192352,0.5156301856040955,0.2293216735124588,-0.1663332879543304,0.4927557408809662,0.1361783146858215,-0.2135486602783203,0.6257791519165039,0.0579140186309814,-0.2094038128852844,0.4805352389812469,0.0390400849282741,-0.2715501189231872,0.5709059238433838,0.4548985064029693,0.0113413194194436,0.5260915160179138,0.4509600698947906,-0.0115242507308721,0.5706128478050232,0.5992563366889954,0.0781436413526535,0.5252498388290405,0.5980208516120911,0.0486720129847526,0.5645253658294678,0.7314026951789856,0.2587703764438629,0.5234128832817078,0.7237154841423035,0.238884299993515,1
104,0.5481382608413696,0.1653102934360504,-0.2939769923686981,0.5843225121498108,0.2331702411174774,-0.1193250864744186,0.6148006319999695,0.1523344367742538,-0.134125605225563,0.5156294703483582,0.2295002788305282,-0.1611855626106262,0.492802232503891,0.1360712051391601,-0.2140407115221023,0.6257811784744263,0.0581867210566997,-0.1937339454889297,0.4805170595645904,0.0386460833251476,-0.2713333666324615,0.570921003818512,0.4551503658294678,0.011969631537795,0.5260943174362183,0.4513801336288452,-0.0121324555948376,0.5709448456764221,0.5995466709136963,0.0788997337222099,0.5252575278282166,0.5982477068901062,0.0484190545976161,0.5652634501457214,0.7319771647453308,0.2566972970962524,0.5234183073043823,0.7244500517845154,0.2364677488803863,1
105,0.5483852624893188,0.1656402647495269,-0.3113588392734527,0.5845949649810791,0.2331589162349701,-0.1322565823793411,0.6150068640708923,0.152348905801773,-0.1519226133823394,0.5157619118690491,0.2300318330526352,-0.1741081625223159,0.4928101301193237,0.1380631625652313,-0.2265724837779998,0.6262266635894775,0.0585429854691028,-0.2138468921184539,0.4809151291847229,0.0414161197841167,-0.2835778295993805,0.5703227519989014,0.4552771747112274,0.0121889179572463,0.5255153775215149,0.4514530897140503,-0.012347680516541,0.5708006024360657,0.5995534062385559,0.078260913491249,0.5254278182983398,0.5953418016433716,0.0419418849050998,0.5660232305526733,0.7336720824241638,0.2503224909305572,0.5234410166740417,0.7245060801506042,0.2228263765573501,1
106,0.5490702986717224,0.166773721575737,-0.3063694536685943,0.584602415561676,0.234606385231018,-0.1262091547250747,0.614700973033905,0.1560799330472946,-0.1381018459796905,0.51577228307724,0.2301941663026809,-0.1747176945209503,0.4929338097572326,0.1382603347301483,-0.2454715073108673,0.6265344619750977,0.059664286673069,-0.191801369190216,0.4810148477554321,0.0423020422458648,-0.3191792070865631,0.5701501369476318,0.4581674039363861,0.0133331678807735,0.5255336165428162,0.4547773003578186,-0.0135032944381237,0.5706246495246887,0.6027684211730957,0.0796936005353927,0.5252018570899963,0.5954398512840271,0.0445659048855304,0.5646523833274841,0.733583390712738,0.2590594887733459,0.5232453942298889,0.7247154116630554,0.232047826051712,1
107,0.5491009950637817,0.1699874252080917,-0.3078191578388214,0.5846270322799683,0.2367657721042633,-0.1279737502336502,0.6145162582397461,0.1586759686470031,-0.1468390077352523,0.5159059166908264,0.2316520661115646,-0.1745365560054779,0.4931801259517669,0.138947531580925,-0.2454413473606109,0.6265328526496887,0.0613858960568904,-0.2045963108539581,0.4814576804637909,0.0430431440472602,-0.3212634325027466,0.5701442956924438,0.4601104259490967,0.013271308504045,0.525219202041626,0.4565232098102569,-0.0134438415989279,0.5714473724365234,0.606489360332489,0.0706060975790023,0.5250896215438843,0.5984967947006226,0.0421304069459438,0.5660512447357178,0.7382966876029968,0.2585147321224212,0.5232408046722412,0.7245718240737915,0.2330745905637741,1
108,0.549140214920044,0.1725663393735885,-0.3088907301425934,0.5846428275108337,0.2395562976598739,-0.1355608850717544,0.6146196722984314,0.1597793698310852,-0.1541485786437988,0.5158267617225647,0.2350203692913055,-0.1744889914989471,0.4932397902011871,0.1433183997869491,-0.2296014875173568,0.6262257695198059,0.0615930557250976,-0.2078993618488311,0.4814614057540893,0.0446450337767601,-0.2881462275981903,0.5701439380645752,0.4642620086669922,0.011601629666984,0.525044858455658,0.4604763090610504,-0.0117661328986287,0.5729894042015076,0.6086366772651672,0.0714923366904258,0.5246608257293701,0.6005740761756897,0.0500380992889404,0.5652590990066528,0.7382211685180664,0.2624126672744751,0.5230249762535095,0.7257407903671265,0.2433891743421554,1
109,0.5494229793548584,0.1757612228393554,-0.3221555948257446,0.5847349762916565,0.2406025677919387,-0.1405627429485321,0.6146239042282104,0.160983145236969,-0.1589637547731399,0.5158307552337646,0.237429067492485,-0.1936092376708984,0.4931759238243103,0.1433865576982498,-0.2570056617259979,0.6258523464202881,0.0618030205368995,-0.2168289572000503,0.4811848998069763,0.0444509536027908,-0.310563176870346,0.5702629685401917,0.4667517244815826,0.0149009097367525,0.5251149535179138,0.4641437530517578,-0.0150705520063638,0.5742262005805969,0.6103034019470215,0.0837886705994606,0.524648129940033,0.6048937439918518,0.0493244752287864,0.5651869177818298,0.7383691072463989,0.2738894522190094,0.5229589343070984,0.7307326793670654,0.2406265288591385,1
110,0.5495808124542236,0.1803849339485168,-0.3518909215927124,0.5847813487052917,0.2423794716596603,-0.168295755982399,0.6146036386489868,0.1616826355457306,-0.1921084076166153,0.515901505947113,0.2401841878890991,-0.210003525018692,0.49302738904953,0.149702176451683,-0.2793903648853302,0.6260620355606079,0.062565192580223,-0.2518045604228973,0.4812965989112854,0.0485425740480423,-0.3523110747337341,0.5698902010917664,0.4686890244483948,0.0142841804772615,0.5248796939849854,0.4654195010662079,-0.01445481646806,0.5742628574371338,0.6101672053337097,0.0855710059404373,0.5240805745124817,0.6049820780754089,0.0413167998194694,0.5657007694244385,0.7366311550140381,0.2745498716831207,0.5229535102844238,0.7320486307144165,0.2324016541242599,1
111,0.5496604442596436,0.1834985464811325,-0.3400974869728088,0.5846375226974487,0.2432039380073547,-0.160202607512474,0.614619255065918,0.1633896082639694,-0.1743152141571045,0.5159055590629578,0.2404733449220657,-0.201918289065361,0.493027776479721,0.1493410915136337,-0.2660402357578277,0.6260499358177185,0.0640602335333824,-0.2330649942159652,0.4821030795574188,0.0513158924877643,-0.315337210893631,0.5699411630630493,0.4688708484172821,0.0143400775268673,0.5251076221466064,0.4655505418777466,-0.014505373314023,0.5742405652999878,0.6101024746894836,0.0816250815987587,0.5240853428840637,0.6042386293411255,0.0424255356192588,0.5645878314971924,0.7365970015525818,0.2593317627906799,0.5229523777961731,0.7327963709831238,0.2270226180553436,1
112,0.5496988296508789,0.1875914931297302,-0.3511495888233185,0.584623396396637,0.2470575422048568,-0.1737433820962906,0.6145159006118774,0.1685390025377273,-0.1973338723182678,0.5158068537712097,0.2452043294906616,-0.2094382494688034,0.4929690957069397,0.1582886427640915,-0.2801766097545624,0.6253060698509216,0.06523909419775,-0.249623492360115,0.4820746481418609,0.0557603649795055,-0.3541901707649231,0.5701397061347961,0.46906778216362,0.0141341192647814,0.5251167416572571,0.4666534960269928,-0.0143126752227544,0.575124979019165,0.6099777817726135,0.0793880373239517,0.524280309677124,0.6039324402809143,0.0310191456228494,0.5647801160812378,0.730961799621582,0.2776151597499847,0.5230329036712646,0.7333141565322876,0.2274776101112365,1
113,0.5495631098747253,0.1917028576135635,-0.3493329882621765,0.584604024887085,0.2506631314754486,-0.1745913475751876,0.6139678955078125,0.1735252290964126,-0.2024628967046737,0.5156627893447876,0.2488656491041183,-0.2096348702907562,0.4929428994655609,0.1614406108856201,-0.2891403436660766,0.6246054172515869,0.0685189515352249,-0.2543842196464538,0.4819474518299103,0.0589997693896293,-0.372501790523529,0.5702477097511292,0.4725153744220733,0.0139260627329349,0.5250742435455322,0.4699547290802002,-0.0141101330518722,0.5751469731330872,0.6111344695091248,0.0845332443714141,0.5241817831993103,0.6072426438331604,0.031249301508069,0.5648037195205688,0.7306227087974548,0.2970392405986786,0.5228518843650818,0.7333295345306396,0.2277278155088424,1
114,0.5495548844337463,0.1943516433238983,-0.3763057291507721,0.5846014022827148,0.2531693577766418,-0.1954550445079803,0.6138788461685181,0.1765172630548477,-0.2277759909629821,0.5156462788581848,0.2518485784530639,-0.2312157601118087,0.4928947389125824,0.1685079783201217,-0.3216135799884796,0.6240647435188293,0.0728439018130302,-0.2851900458335876,0.4817778468132019,0.0651286393404007,-0.4219759404659271,0.5700820684432983,0.4738705456256866,0.0137253692373633,0.5251190066337585,0.471549928188324,-0.0139106819406151,0.5744016170501709,0.6105834245681763,0.0921515747904777,0.524185061454773,0.6074641346931458,0.0272317547351121,0.5647236704826355,0.730337381362915,0.2954586744308471,0.5228170156478882,0.7348921298980713,0.2150477468967437,1
