head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0.0128324097022414,-0.6059398055076599,-0.3791260123252868,0.1564269661903381,-0.4904102981090545,-0.202311486005783,0.2735126614570617,-0.7002363204956055,-0.2523217797279358,-0.1232562512159347,-0.5073246359825134,-0.2283140569925308,-0.2242009788751602,-0.6893998980522156,-0.3150396049022674,0.3330181241035461,-0.9174839854240416,-0.3096254169940948,-0.2596092522144317,-0.9041417837142944,-0.4169893860816955,0.1068416237831115,0.0016726175090298,0.0065096109174191,-0.1071350276470184,-0.0023178176488727,-0.0053204386495053,0.1178110465407371,0.4025168120861053,0.0500247292220592,-0.1006422862410545,0.3726842701435089,0.0096695628017187,0.1452957838773727,0.705051600933075,0.2361440360546112,-0.0978805720806121,0.7021896243095398,0.1950577646493911
0.007330713327974,-0.6044530272483826,-0.3920040428638458,0.152239978313446,-0.4877926707267761,-0.2211936116218567,0.2714496254920959,-0.7014631628990173,-0.2775301039218902,-0.1243569776415824,-0.5042691826820374,-0.2366437166929245,-0.2253403514623642,-0.6850180625915527,-0.3160236775875091,0.3305511176586151,-0.9264981746673584,-0.3327839374542236,-0.2646616101264953,-0.902215540409088,-0.4196197688579559,0.1067315191030502,0.0016044799704104,0.0057047801092267,-0.107030376791954,-0.0022480187471956,-0.0045018936507403,0.1179028674960136,0.3985631167888641,0.0458839982748031,-0.1020760387182235,0.3717829883098602,0.0128346178680658,0.1413754075765609,0.6961913704872131,0.2359718978404998,-0.09885223954916,0.698936402797699,0.2086816281080246
0.0116576934233307,-0.6041072010993958,-0.3944190740585327,0.1548676788806915,-0.4876595437526703,-0.2193925082683563,0.2728655636310577,-0.7019253969192505,-0.2724930942058563,-0.1239767596125602,-0.5035272836685181,-0.2444251179695129,-0.2251664847135543,-0.6780329942703247,-0.3401550650596618,0.3337623476982116,-0.9279545545578004,-0.329914778470993,-0.262294054031372,-0.8908656239509583,-0.4565390348434448,0.106813721358776,0.0013210389297455,0.0060545187443494,-0.1071277484297752,-0.001963262213394,-0.0048287524841725,0.1176974177360534,0.3986737430095672,0.0671428143978118,-0.1011658012866973,0.3718101680278778,0.0141407167539,0.1454632729291916,0.691376805305481,0.2726413607597351,-0.1015939190983772,0.6987280249595642,0.208210751414299
0.0108121857047081,-0.5954105257987976,-0.3975391387939453,0.1540486961603164,-0.4828721284866333,-0.2215026766061782,0.2724823653697967,-0.6958905458450317,-0.2802283465862274,-0.1240150928497314,-0.4997174143791199,-0.2447586357593536,-0.2245969623327255,-0.678865373134613,-0.3337151706218719,0.3342574834823608,-0.9232316613197328,-0.3444225788116455,-0.2621495425701141,-0.9045900106430054,-0.4539485871791839,0.1070245653390884,0.0012005923781543,0.0060615148395299,-0.10734723508358,-0.0018357886001467,-0.0048351758159697,0.1227355077862739,0.3945818841457367,0.0007078537018969,-0.1026854664087295,0.3698597550392151,-0.0112049831077456,0.1495219767093658,0.6882182359695435,0.2051994353532791,-0.0971777737140655,0.6957392692565918,0.1829264760017395
0.0077815288677811,-0.6017099022865295,-0.3803598582744598,0.1495381146669387,-0.4873083829879761,-0.2088062614202499,0.2663139402866363,-0.7067538499832153,-0.2703592777252197,-0.1298823207616806,-0.5023809671401978,-0.231257289648056,-0.2352164685726165,-0.6826902031898499,-0.307401031255722,0.328965276479721,-0.936352550983429,-0.3372402787208557,-0.2794038355350494,-0.9092097282409668,-0.395525723695755,0.1071334481239318,0.0010274210944771,0.006173659581691,-0.1074509397149086,-0.0016463956562802,-0.0049432725645601,0.1308247298002243,0.3846808671951294,-0.0072176200337708,-0.1103985905647277,0.360513687133789,-0.0175693221390247,0.1493779718875885,0.6702337861061096,0.2040439695119857,-0.0987667590379715,0.6781069040298462,0.1818038672208786
0.0067688301205635,-0.5960665941238403,-0.3797821998596191,0.1512661427259445,-0.487416923046112,-0.2084532082080841,0.2709666788578033,-0.7065287828445435,-0.2696928381919861,-0.1287799030542373,-0.5028820037841797,-0.2279639542102813,-0.234893262386322,-0.6841301321983337,-0.29625204205513,0.329246461391449,-0.9358068704605104,-0.3318676054477691,-0.2775823175907135,-0.915661633014679,-0.3749632239341736,0.1072849407792091,0.0010157615179196,0.0053026229143142,-0.1076247170567512,-0.0016255454393103,-0.0041191391646862,0.1334984004497528,0.3824518620967865,-0.0243168547749519,-0.1168312653899192,0.3564760684967041,-0.0210250727832317,0.1505688577890396,0.6705843210220337,0.1845734417438507,-0.0997312739491462,0.673263669013977,0.1766688525676727
-0.0066370065324008,-0.5958391427993774,-0.3809629380702972,0.1453723311424255,-0.4876908361911773,-0.2087189257144928,0.2676600217819214,-0.7119701504707336,-0.2691406607627868,-0.1317814886569976,-0.5027585029602051,-0.2269194275140762,-0.23931485414505,-0.6847326159477234,-0.2759242951869964,0.3287827670574188,-0.9433189630508424,-0.3308074176311493,-0.288143903017044,-0.91548353433609,-0.3478379845619201,0.1072781085968017,0.0009820752311497,0.0048759044148027,-0.1076197028160095,-0.0015817948151379,-0.0036763059906661,0.1401546150445938,0.3756976723670959,-0.0499394163489341,-0.1326518058776855,0.346219539642334,-0.0488951131701469,0.1585108190774917,0.6625264286994934,0.1459837257862091,-0.1069329753518104,0.6712529063224792,0.1350569725036621
-0.0068087354302406,-0.6004929542541504,-0.3618372082710266,0.145629346370697,-0.4932579398155212,-0.1858874261379242,0.264198362827301,-0.7177707552909851,-0.2366368919610977,-0.1334359049797058,-0.5028798580169678,-0.2115171253681183,-0.2412379682064056,-0.6939506530761719,-0.2591020762920379,0.3268200755119324,-0.9477618336677552,-0.2968502044677734,-0.3062566518783569,-0.9284459352493286,-0.3132276237010956,0.1078974455595016,0.0010916049359366,0.0053804251365363,-0.108239471912384,-0.0016544325044378,-0.0041886330582201,0.1409553736448288,0.3404220938682556,-0.1785957515239715,-0.1369926184415817,0.3154585659503937,-0.1115799695253372,0.1500817090272903,0.6535063982009888,-0.0147053115069866,-0.1154256910085678,0.6346884369850159,0.0506171509623527
-0.0103557063266634,-0.5954403281211853,-0.3852083384990692,0.1424754112958908,-0.4922109544277191,-0.2036388218402862,0.262731522321701,-0.719407856464386,-0.2532772421836853,-0.1353537589311599,-0.4995248913764953,-0.2321631759405136,-0.2417455464601516,-0.6938354969024658,-0.2790768444538116,0.3268871605396271,-0.9481320977211,-0.3073676824569702,-0.3070108890533447,-0.92723947763443,-0.3197116255760193,0.1079082712531089,0.0013130767038092,0.0047702388837933,-0.1082502827048301,-0.0018457066034898,-0.0035671277437359,0.1405051350593567,0.3391420543193817,-0.1662596762180328,-0.1461250633001327,0.3105294406414032,-0.096437282860279,0.149925485253334,0.6516961455345154,-0.0103283496573567,-0.1226755231618881,0.6288383603096008,0.0655897334218025
-0.0112246749922633,-0.5965391993522644,-0.3847982585430145,0.1422380357980728,-0.4924216270446777,-0.2044904679059982,0.2623538672924042,-0.7197949290275574,-0.255328893661499,-0.1357749998569488,-0.5002133846282959,-0.2319463789463043,-0.2436560839414596,-0.6975623369216919,-0.2799530625343323,0.3269162178039551,-0.9484640955924988,-0.3105321526527405,-0.3086399137973785,-0.9287205338478088,-0.3321055173873901,0.1079272702336311,0.0012824046425521,0.0045097027905285,-0.1082705110311508,-0.0018039612332358,-0.0033051399514079,0.1405320763587951,0.3382498621940613,-0.146943062543869,-0.1444611549377441,0.3094358742237091,-0.0898279026150703,0.1509229987859726,0.6478612422943115,0.0205985307693481,-0.1300388276576995,0.6249980926513672,0.0763977989554405
-0.0109491562470793,-0.5963510870933533,-0.3842313885688782,0.1424403190612793,-0.4870641827583313,-0.2037616521120071,0.2625085115432739,-0.7173812985420227,-0.2552058696746826,-0.1359842270612716,-0.4985178112983703,-0.2316700518131256,-0.2442880570888519,-0.6980940103530884,-0.2791865468025207,0.3302695751190185,-0.9481841325759888,-0.3108041882514953,-0.3183946311473846,-0.9312663078308104,-0.3289156258106231,0.1084286272525787,0.0015102750621736,0.0055964798666536,-0.1087456867098808,-0.001994817983359,-0.0043463460169732,0.1401766240596771,0.3169122338294983,-0.2428344041109085,-0.145574688911438,0.2691559791564941,-0.1919959336519241,0.1436772793531417,0.6249089241027832,-0.0742324292659759,-0.1288295239210128,0.596642017364502,-0.0429075248539447
6.616056634811684e-05,-0.601039469242096,-0.3552042543888092,0.1427007019519806,-0.4871984720230102,-0.1792662143707275,0.2617295682430267,-0.721615195274353,-0.2238294929265976,-0.1365091204643249,-0.4985573589801788,-0.2184326946735382,-0.2468465119600296,-0.7053570747375488,-0.2667975723743438,0.3338673114776611,-0.9552937150001526,-0.2755678296089172,-0.323074996471405,-0.9448003768920898,-0.3042430281639099,0.1088118106126785,0.0015023373998701,0.0064157070592045,-0.1091006994247436,-0.0019721223507076,-0.0051419087685644,0.1398801803588867,0.3007360398769378,-0.2708800137042999,-0.1478570252656936,0.2517892122268677,-0.2177306860685348,0.1438933908939361,0.6027788519859314,-0.1098029762506485,-0.1257519870996475,0.5841848850250244,-0.0787001773715019
-0.0032303668558597,-0.601222813129425,-0.3580695390701294,0.1403891295194625,-0.4872513711452484,-0.1818184703588485,0.254185140132904,-0.7220013737678528,-0.2284479737281799,-0.1397269666194915,-0.4970654547214508,-0.2194826751947403,-0.2496773898601532,-0.7050238847732544,-0.2677891254425049,0.3304721117019653,-0.9567641019821168,-0.2820802330970764,-0.3289199769496918,-0.9435951709747314,-0.310776025056839,0.1091396883130073,0.0015795773360878,0.0070814997889101,-0.1094098836183548,-0.0020320294424891,-0.0057778409682214,0.1358258128166198,0.2983829379081726,-0.2681847810745239,-0.1569723933935165,0.249268889427185,-0.2179830968379974,0.1387593448162078,0.6008570194244385,-0.1101353168487548,-0.1278236955404281,0.5797764658927917,-0.0777550861239433
0.0003342851123306,-0.6024125218391418,-0.3539664149284363,0.1414392590522766,-0.4871345460414886,-0.1796541213989257,0.254326581954956,-0.7210075855255127,-0.2261653840541839,-0.1379145234823227,-0.4984227120876312,-0.2196112722158432,-0.2482653111219406,-0.7046918272972107,-0.2720234096050262,0.3335523009300232,-0.9569703340530396,-0.2814763784408569,-0.330056220293045,-0.942862868309021,-0.3133506774902344,0.1092108190059661,0.0019288162002339,0.0070917354896664,-0.1094718649983406,-0.0023498432710766,-0.0057876496575772,0.1401910632848739,0.2865897119045257,-0.2801113128662109,-0.1572982519865036,0.2435821741819381,-0.2141598761081695,0.1477428376674652,0.5896106958389282,-0.1094262599945068,-0.1244539469480514,0.5658177733421326,-0.0604989118874073
0.0012016393011435,-0.5978370308876038,-0.3521183133125305,0.1415275037288665,-0.4871069192886352,-0.1780770123004913,0.2468280345201492,-0.720917820930481,-0.2296893894672393,-0.1383664458990097,-0.4895501136779785,-0.2175957113504409,-0.2481743842363357,-0.6963322162628174,-0.2725528478622436,0.3246045410633087,-0.9562109112739564,-0.2874064743518829,-0.3294290900230407,-0.940112292766571,-0.3153708279132843,0.1105082035064697,0.0024483422748744,0.0088747479021549,-0.1107130572199821,-0.0028518354520201,-0.007537352386862,0.1196089163422584,0.2621116638183594,-0.3194562196731567,-0.1633306592702865,0.1890083402395248,-0.3043029308319092,0.1187907457351684,0.5451638102531433,-0.1564664989709854,-0.1256098300218582,0.5362789034843445,-0.1603122502565384
0.0094789564609527,-0.5970321893692017,-0.3327582776546478,0.1456610858440399,-0.483438491821289,-0.1616242676973343,0.247298389673233,-0.7136017680168152,-0.2156395763158798,-0.1365890800952911,-0.4872691333293915,-0.2027364522218704,-0.2427099198102951,-0.6927775144577026,-0.2570469975471496,0.3285908997058868,-0.9463390707969666,-0.268356591463089,-0.3272826969623565,-0.9383437037467957,-0.298843115568161,0.1115813702344894,0.0028831721283495,0.0101940752938389,-0.1117187812924385,-0.0032587999012321,-0.0088120074942708,0.1194556131958961,0.2378111332654953,-0.3414535522460937,-0.1646217405796051,0.1618619114160537,-0.3188829123973846,0.1165987029671669,0.5305469632148743,-0.1922737061977386,-0.1220374777913093,0.5097697973251343,-0.183332085609436
0.014840854331851,-0.5971464514732361,-0.3358128368854522,0.149888813495636,-0.4851222634315491,-0.161177322268486,0.2481567114591598,-0.7203578352928162,-0.2163308411836624,-0.135438397526741,-0.4875370562076568,-0.2032017111778259,-0.2436343133449554,-0.6928589344024658,-0.2714682817459106,0.3298663794994354,-0.9569479823112488,-0.2712424993515014,-0.3270796835422516,-0.9383265972137452,-0.3159068822860718,0.1120617538690567,0.0032198783010244,0.0118971616029739,-0.1121916323900222,-0.0035757152363657,-0.0105466376990079,0.1247219964861869,0.2419615536928177,-0.3280437290668487,-0.1672521084547042,0.1687595695257187,-0.3104132711887359,0.1283783316612243,0.5263614654541016,-0.1683530956506729,-0.1266265213489532,0.5073568224906921,-0.1640261560678482
0.0233267229050397,-0.5967612862586975,-0.3369140326976776,0.1554739028215408,-0.4784925580024719,-0.1623239815235138,0.261145144701004,-0.712989091873169,-0.2169843018054962,-0.1279609054327011,-0.4837818443775177,-0.2090341746807098,-0.2346359491348266,-0.6911041140556335,-0.2839640080928802,0.3469970524311065,-0.9498260617256165,-0.2728503942489624,-0.3070554137229919,-0.9354189038276672,-0.3223616778850555,0.1125575453042984,0.0032569640316069,0.0134737323969602,-0.1126652359962463,-0.0036090773064643,-0.0120597165077924,0.1340984553098678,0.205253779888153,-0.3663097023963928,-0.1559143364429474,0.1673848628997802,-0.3327081501483917,0.1285794079303741,0.4880008995532989,-0.1612690836191177,-0.109666422009468,0.4790931046009063,-0.1548698246479034
0.0224341209977865,-0.6004706025123596,-0.2960191965103149,0.15538290143013,-0.4919123649597168,-0.1234315112233161,0.2608855962753296,-0.7272313833236694,-0.1785857379436493,-0.1316476315259933,-0.4839299321174621,-0.1743022501468658,-0.2446305900812149,-0.6911378502845764,-0.255475640296936,0.3456225991249084,-0.9595561027526855,-0.2281813472509384,-0.3082895278930664,-0.9355605244636536,-0.3002312481403351,0.1134167537093162,0.0033936023246496,0.0153220631182193,-0.1134910210967063,-0.0037275657523423,-0.0139543898403644,0.1340572088956833,0.1666998267173767,-0.3752546012401581,-0.1559966504573822,0.1272297501564026,-0.3532642126083374,0.1245094388723373,0.4490851759910583,-0.2049221843481063,-0.1040068343281745,0.4478060305118561,-0.2178130745887756
0.0218138042837381,-0.5959036946296692,-0.3242018818855285,0.1638926267623901,-0.4832516610622406,-0.1553834229707718,0.2777248919010162,-0.7064669728279114,-0.2220585644245147,-0.1253790110349655,-0.4834000766277313,-0.1880537271499633,-0.2324712425470352,-0.681269109249115,-0.2605255544185638,0.3593863546848297,-0.9435322880744934,-0.2733769118785858,-0.2948632538318634,-0.9250596761703492,-0.3095790147781372,0.1137090921401977,0.003368389327079,0.015012664720416,-0.1137793585658073,-0.0036922937724739,-0.0136221637949347,0.135276049375534,0.1831618398427963,-0.3763613998889923,-0.1513935178518295,0.1376007348299026,-0.3409806787967682,0.1384105682373047,0.4600651860237121,-0.1900846809148788,-0.0930018872022628,0.4505349695682525,-0.2012825012207031
