FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5205109119415283,0.2203009724617004,-0.1727802753448486,0.5584860444068909,0.3153943419456482,0.0004032879951409,0.5728179812431335,0.4145388007164001,0.0341415517032146,0.4820019900798797,0.3194799721240997,0.0107913892716169,0.4604884684085846,0.4166145920753479,0.0514384880661964,0.5831543803215027,0.4971108436584472,-0.0574078932404518,0.4391975700855255,0.4907526671886444,-0.0360054895281791,0.5389705300331116,0.5167826414108276,-0.002153992652893,0.4921543896198272,0.5183199048042297,0.0022097500041127,0.5477530360221863,0.7129799127578735,-0.0535242296755313,0.4780830144882202,0.709403395652771,-0.0377203412353992,0.5468433499336243,0.8887126445770264,0.0110243866220116,0.4771064519882202,0.8795782327651978,0.0336281396448612,0
1,0.5205065608024597,0.2212418466806411,-0.1447414755821228,0.5587117075920105,0.3154409825801849,0.0304734278470277,0.5729690194129944,0.4138419926166534,0.0619134381413459,0.4819023907184601,0.3194784522056579,0.0363160148262977,0.4598516523838043,0.4114826321601867,0.074914701282978,0.584598183631897,0.4872483909130096,-0.0309829376637935,0.4361017644405365,0.4802539348602295,-0.0170508995652198,0.5389627814292908,0.5182532072067261,-0.0020637295674532,0.4921565949916839,0.518318772315979,0.0021269875578582,0.5478023886680603,0.7125186920166016,-0.0528621673583984,0.4780751466751098,0.709438681602478,-0.0379000157117843,0.5470625758171082,0.8881464600563049,0.015151291154325,0.4769789278507232,0.8798025250434875,0.0358479470014572,0
2,0.5206748843193054,0.2204492539167404,-0.0180308558046817,0.5587111115455627,0.3148808479309082,0.0894318148493766,0.5730791687965393,0.4031557142734527,-0.0076246261596679,0.481258362531662,0.3197443783283233,0.1148478686809539,0.4549232125282287,0.4049150347709656,0.0698150396347045,0.5917112231254578,0.4592136740684509,-0.2064389437437057,0.4254485070705414,0.4637811481952667,-0.0718239620327949,0.5389463901519775,0.519271731376648,-0.002904902677983,0.492544025182724,0.5183196663856506,0.0029272006358951,0.5476780533790588,0.7125543355941772,-0.0527431555092334,0.4780687987804413,0.7094871401786804,-0.0383595153689384,0.5469715595245361,0.8875675201416016,-0.007001191843301,0.4765188097953796,0.8797697424888611,0.01652242988348,0
3,0.5209215879440308,0.2208362072706222,0.0028381152078509,0.5594590902328491,0.3142296373844147,0.122027963399887,0.5832799673080444,0.3836992084980011,-0.0544092990458011,0.4814296066761017,0.3190616369247436,0.1441369503736496,0.4509606063365936,0.3783605396747589,0.0342852473258972,0.6012031435966492,0.3944074511528015,-0.3184088766574859,0.4154667258262634,0.3928862512111664,-0.1833713203668594,0.538918137550354,0.5196871757507324,-0.0057651703245937,0.492586076259613,0.5184783339500427,0.0057616238482296,0.5474340915679932,0.7123914361000061,-0.0575748942792415,0.4780525267124176,0.7112411856651306,-0.0395634695887565,0.5471376776695251,0.8870345950126648,0.0072945938445627,0.476508229970932,0.8799644708633423,0.0183454733341932,0
4,0.5208877921104431,0.2214286625385284,0.0047167371958494,0.5593672394752502,0.3139146268367767,0.1161757037043571,0.5848892331123352,0.3640044927597046,-0.0853829681873321,0.4813442230224609,0.318900465965271,0.1439482867717743,0.447390079498291,0.364387959241867,0.0089462986215949,0.6042435169219971,0.3541429340839386,-0.345958799123764,0.4095219373703003,0.3539782762527466,-0.2225919514894485,0.538874089717865,0.5197458267211914,-0.0064944382756948,0.4925677478313446,0.5186333060264587,0.0064646280370652,0.5474339723587036,0.7121817469596863,-0.0537486411631107,0.4780618548393249,0.7109715938568115,-0.0369056537747383,0.5470371246337891,0.8864288926124573,0.0130609748885035,0.4765084683895111,0.8800262808799744,0.0192706752568483,0
5,0.5207666158676147,0.2222508192062378,-0.0128187080845236,0.5588538646697998,0.3134785592556,0.0960389450192451,0.5857466459274292,0.3316474258899688,-0.1347462236881256,0.4813332557678222,0.3173612356185913,0.1225659921765327,0.4405170083045959,0.3370961844921112,-0.0328692644834518,0.607171893119812,0.2946659922599792,-0.4024224579334259,0.404356449842453,0.2868525981903076,-0.2526160180568695,0.5388725996017456,0.5206193327903748,-0.0076550501398742,0.4926565289497375,0.5188766121864319,0.0075702499598264,0.5473244190216064,0.7115093469619751,-0.0498824901878833,0.4783588945865631,0.7102866172790527,-0.0320784598588943,0.5468763709068298,0.8862724304199219,0.0129099460318684,0.4761010706424713,0.879327118396759,0.0216275416314601,0
6,0.520281195640564,0.2228339314460754,-0.06032095849514,0.5577870011329651,0.3114147186279297,0.0579139739274978,0.5930992960929871,0.2897294461727142,-0.151534304022789,0.4809271097183227,0.317251592874527,0.0768599361181259,0.4334144294261932,0.2925104796886444,-0.0545972734689712,0.6144125461578369,0.2137020528316497,-0.3931832015514374,0.3986119925975799,0.211171343922615,-0.2350217998027801,0.5386788845062256,0.5212275385856628,-0.0077721788547933,0.4926604628562927,0.5201663374900818,0.0076875840313732,0.5474799871444702,0.7107582092285156,-0.038760844618082,0.4783967435359955,0.7107556462287903,-0.0232822634279727,0.5470495223999023,0.8862078189849854,0.0271941423416137,0.4759033918380737,0.8798299431800842,0.037448950111866,0
7,0.519718587398529,0.2239877134561538,-0.0912393033504486,0.5560179948806763,0.3097386360168457,0.0526117645204067,0.5926864743232727,0.2722066044807434,-0.112003818154335,0.4792048633098602,0.3166559934616089,0.0605625323951244,0.4293403923511505,0.2723202705383301,-0.0265751108527183,0.6163850426673889,0.1793321520090103,-0.2749667465686798,0.3979209959506988,0.1799584925174713,-0.1628801524639129,0.5380570292472839,0.5223944783210754,-0.0063497428782284,0.4922241568565368,0.5219431519508362,0.0063397386111319,0.5474687218666077,0.7102597951889038,-0.0336796902120113,0.4784201681613922,0.711510956287384,-0.0237112138420343,0.5471169948577881,0.8861786723136902,0.0540713407099247,0.4759322702884674,0.8799902200698853,0.055521510541439,0
8,0.5197044014930725,0.223093643784523,-0.281124472618103,0.5555859208106995,0.306893527507782,-0.0982663556933403,0.593406617641449,0.2301589846611023,-0.1421764343976974,0.4788658320903778,0.3126104474067688,-0.0949513465166091,0.4313220083713531,0.2399403601884842,-0.1535882502794265,0.6143010258674622,0.1114665046334266,-0.2386548221111297,0.4009299874305725,0.1230288594961166,-0.2851585149765014,0.5375673174858093,0.522441029548645,-0.0042695053853094,0.4919321835041046,0.5223128199577332,0.0042530805803835,0.5472556948661804,0.7101456522941589,-0.0002283840440213,0.4784210920333862,0.7127660512924194,0.0053983903490006,0.547418475151062,0.8861698508262634,0.1174968183040618,0.4760224223136902,0.8811378479003906,0.1177256479859352,0
9,0.5178307294845581,0.2230403870344162,-0.3712930381298065,0.5557786226272583,0.3030728101730346,-0.1936342418193817,0.5929712057113647,0.2114336788654327,-0.2463193088769912,0.4791591465473175,0.3118199408054352,-0.1818200200796127,0.4326671063899994,0.22867052257061,-0.255649209022522,0.6132945418357849,0.0964946076273918,-0.3258989453315735,0.4044294655323028,0.1146614477038383,-0.3985199630260467,0.5379093289375305,0.52217698097229,-0.0046464349143207,0.4922707378864288,0.5218409895896912,0.0045760716311633,0.5472387075424194,0.7111245393753052,0.0212017763406038,0.478368192911148,0.7125034332275391,0.0420112945139408,0.54742032289505,0.8883574604988098,0.1437670588493347,0.4761142134666443,0.8792020082473755,0.1691027581691742,0
10,0.5178537964820862,0.2234239131212234,-0.4465447664260864,0.5558246374130249,0.2987470030784607,-0.2566802203655243,0.5921217203140259,0.2002323865890503,-0.3278570473194122,0.4791922569274902,0.3083851933479309,-0.2551702857017517,0.4335345029830932,0.2076790630817413,-0.3561010062694549,0.608616828918457,0.0805453062057495,-0.4288510382175445,0.4104616940021515,0.0902268067002296,-0.5139628052711487,0.538867175579071,0.521179735660553,-0.0034762669820338,0.4923935234546661,0.5212986469268799,0.00332797691226,0.5472316741943359,0.7093660235404968,0.0183096528053283,0.4783902466297149,0.7100719809532166,0.0386549979448318,0.5476653575897217,0.8891868591308594,0.14397494494915,0.4760465025901794,0.8789141774177551,0.1661491692066192,0
11,0.5178629159927368,0.2226455956697464,-0.4180957674980163,0.5559782385826111,0.2964187562465668,-0.2355386614799499,0.5908355712890625,0.1932268589735031,-0.3051394820213318,0.4792469441890716,0.3031463325023651,-0.2262580692768097,0.4390018582344055,0.2032292038202285,-0.3299056589603424,0.6051638126373291,0.0725452303886413,-0.3957529067993164,0.4159202873706817,0.0810958966612815,-0.4817860424518585,0.5392903685569763,0.521331250667572,-0.0064127841033041,0.492390364408493,0.5212891697883606,0.0062597622163593,0.5468529462814331,0.7095537781715393,0.0171667002141475,0.4780901372432709,0.709184467792511,0.0469795390963554,0.5476850271224976,0.8891568779945374,0.1493317484855651,0.4757098853588104,0.8800230026245117,0.1814596354961395,0
