FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5256167054176331,0.2239674031734466,-0.2937302589416504,0.5575653910636902,0.3116913437843323,-0.0657092034816742,0.5658954381942749,0.4227859377861023,0.0098586687818169,0.476735383272171,0.3114517629146576,-0.097426064312458,0.4675759077072143,0.4275858998298645,-0.0461652688682079,0.5705729126930237,0.5223410129547119,-0.077508732676506,0.4625314474105835,0.5267354846000671,-0.135003387928009,0.5391644239425659,0.5238291621208191,0.0040512424893677,0.4914304614067077,0.5242589116096497,-0.0040646730922162,0.5492792725563049,0.7154954671859741,-0.03187096118927,0.4777087569236755,0.7135903835296631,-0.0300622228533029,0.5498735308647156,0.8869426250457764,0.0752079263329505,0.4800091981887817,0.8807684183120728,0.0807508751749992,0
1,0.52677983045578,0.2228075861930847,-0.2899009585380554,0.5576511025428772,0.3126516044139862,-0.0659989193081855,0.5657927393913269,0.4259150922298431,0.0007085927063599,0.4767351746559143,0.311004102230072,-0.0974113494157791,0.4677971303462982,0.4257062673568725,-0.0473134443163871,0.5705767273902893,0.5223797559738159,-0.1022132262587547,0.4630002975463867,0.5265337824821472,-0.139057457447052,0.5391844511032104,0.5235943794250488,0.0032020115759223,0.4917187690734863,0.5235912799835205,-0.0032052469905465,0.5491920709609985,0.7137153744697571,-0.0320775993168354,0.4776625335216522,0.713219940662384,-0.0300568528473377,0.549873411655426,0.886884331703186,0.0774736627936363,0.479153037071228,0.8807768821716309,0.0817428678274154,0
2,0.5287926197052002,0.2204007804393768,-0.3048242926597595,0.5579577684402466,0.3138682246208191,-0.0851565897464752,0.5658634305000305,0.427984207868576,-0.0216234494000673,0.476721704006195,0.3110964596271515,-0.1168132275342941,0.4676660895347595,0.4254707098007202,-0.0699241161346435,0.5705779194831848,0.5260307788848877,-0.1185925677418708,0.4631446897983551,0.5267060995101929,-0.1566453427076339,0.5390083193778992,0.5235164761543274,0.0025779795832931,0.4915288388729095,0.5233400464057922,-0.0025858643930405,0.548232913017273,0.7132844924926758,-0.0308928117156028,0.4775273203849792,0.7131144404411316,-0.0288068111985921,0.5497318506240845,0.8866723775863647,0.0750601217150688,0.4788340330123901,0.8810138702392578,0.0799178704619407,0
3,0.5292409062385559,0.2183729261159896,-0.2858076393604278,0.5582541227340698,0.3151501417160034,-0.0738225728273391,0.566003143787384,0.4316694736480713,-0.0134682720527052,0.4767110049724579,0.3116041123867035,-0.1135158389806747,0.4680491089820862,0.4254551231861114,-0.0643245428800582,0.5709136128425598,0.5275546312332153,-0.1082498803734779,0.4635164141654968,0.5271710753440857,-0.1532001197338104,0.5392417311668396,0.5239789485931396,0.0038464916869997,0.4915764927864074,0.5237623453140259,-0.0038473228923976,0.548640787601471,0.7135254740715027,-0.0283885430544614,0.477510929107666,0.7152745723724365,-0.0289315935224294,0.5498113632202148,0.8864228129386902,0.081245869398117,0.4788399934768677,0.8816881775856018,0.0815014466643333,0
4,0.5293349623680115,0.2184583395719528,-0.2937797904014587,0.5585587024688721,0.3157696425914764,-0.0761562958359718,0.5661415457725525,0.4314414262771606,-0.0131363477557897,0.4768150448799133,0.3116466701030731,-0.1106406599283218,0.4680761098861694,0.4253905117511749,-0.0619373880326747,0.5709952116012573,0.5274783968925476,-0.1096139997243881,0.4638913869857788,0.5261704325675964,-0.1507102102041244,0.5391209125518799,0.5243345499038696,0.0026130001060664,0.4915513098239898,0.5237621665000916,-0.0026215529069304,0.5489645600318909,0.7136626243591309,-0.0293230731040239,0.4775310754776001,0.7145304083824158,-0.0280879773199558,0.5503455400466919,0.8864275217056274,0.0808527320623397,0.4783312678337097,0.8815678358078003,0.0842357352375984,0
5,0.5290571451187134,0.2183648943901062,-0.3125253319740295,0.5587432384490967,0.3160963952541351,-0.0917279943823814,0.56651771068573,0.4317866563796997,-0.0320958420634269,0.4770373404026031,0.3116902709007263,-0.1218653619289398,0.4676602780818939,0.4254303574562073,-0.0749260187149047,0.5710261464118958,0.5290921926498413,-0.1309569627046585,0.4638437032699585,0.5277460217475891,-0.1599264293909073,0.5392392873764038,0.5244084596633911,0.0040258453227579,0.4915804266929626,0.5238636136054993,-0.0040631834417581,0.5489696264266968,0.7139477729797363,-0.0267453361302614,0.4775287508964538,0.7145625352859497,-0.0277889184653759,0.5503219962120056,0.8863511681556702,0.0866361707448959,0.4783359169960022,0.8822866678237915,0.0892819538712501,0
6,0.5281479358673096,0.2180057317018509,-0.316288948059082,0.558745801448822,0.3170132040977478,-0.0936125963926315,0.5674505233764648,0.4317427575588226,-0.029623219743371,0.4768927693367004,0.3119793534278869,-0.121994599699974,0.4674013555049896,0.4257297217845917,-0.071906492114067,0.5710304379463196,0.5290074348449707,-0.1279064118862152,0.4638504683971405,0.5277993083000183,-0.1581571847200393,0.5391733050346375,0.5246914625167847,0.0041432599537074,0.4912607073783874,0.5238791108131409,-0.0041848705150187,0.5492467284202576,0.7141638994216919,-0.0288542676717042,0.4775274991989136,0.7145514488220215,-0.0278972014784812,0.5503227114677429,0.8859366178512573,0.0870566070079803,0.4783768057823181,0.8812570571899414,0.0908754244446754,0
7,0.528145968914032,0.2180373072624206,-0.3146508932113647,0.5587661862373352,0.3171019554138183,-0.0909284576773643,0.5683746337890625,0.4316461682319641,-0.035821970552206,0.476893275976181,0.3121940195560455,-0.1197986677289009,0.4674128890037536,0.425881028175354,-0.071271538734436,0.5710271596908569,0.5297343730926514,-0.1400434076786041,0.4637864530086517,0.5287108421325684,-0.1577749699354171,0.5391595363616943,0.5245148539543152,0.0045380359515547,0.4911765456199646,0.5236202478408813,-0.0045808870345354,0.5492410659790039,0.7143700122833252,-0.0299775507301092,0.4774861633777618,0.7143064141273499,-0.0288718584924936,0.5503213405609131,0.8859403729438782,0.0837490633130073,0.4783820211887359,0.8815845847129822,0.0887316390872001,0
8,0.5281988382339478,0.2167667150497436,-0.3250565826892853,0.5587955117225647,0.3183085024356842,-0.1062934175133705,0.5692514777183533,0.4321118593215942,-0.0451315268874168,0.4766792953014374,0.3132789731025696,-0.1317385137081146,0.4672416746616363,0.4278033673763275,-0.0807193666696548,0.5710790753364563,0.5314061641693115,-0.1426887363195419,0.4636643826961517,0.5304639339447021,-0.1647389978170395,0.5392388105392456,0.5245910286903381,0.0043325941078364,0.4911392331123352,0.5240568518638611,-0.0043815984390676,0.5491709113121033,0.7143977284431458,-0.0302583705633878,0.4775037169456482,0.7158284187316895,-0.0276577062904834,0.550266444683075,0.8863065242767334,0.0824777036905288,0.4789310395717621,0.8819226026535034,0.0884838253259658,0
9,0.5278159379959106,0.2168841212987899,-0.3207018673419952,0.5588015913963318,0.3184787034988403,-0.1036368757486343,0.5709839463233948,0.4316951334476471,-0.0531831160187721,0.4765906631946563,0.3138104081153869,-0.1281466484069824,0.4669738113880157,0.427910178899765,-0.07818503677845,0.5711133480072021,0.5315942764282227,-0.161563441157341,0.4636789560317993,0.5309114456176758,-0.1637892127037048,0.5392299890518188,0.5246803164482117,0.0039360402151942,0.4910984635353088,0.5242961049079895,-0.0039920639246702,0.5491312742233276,0.7149920463562012,-0.0306572299450635,0.4778155386447906,0.715776264667511,-0.026684783399105,0.5502669215202332,0.8862506151199341,0.0816322714090347,0.4789202809333801,0.8811598420143127,0.0889181569218635,0
