FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5028213858604431,0.2484992146492004,-0.2095883786678314,0.5540681481361389,0.3322167694568634,-0.0056852423585951,0.568682849407196,0.4539485871791839,0.0404652543365955,0.4680824279785156,0.3334489464759826,-0.0291236229240894,0.4550643861293793,0.4567049443721771,0.000590993091464,0.5705645084381104,0.5684345960617065,-0.0522238500416278,0.4640408754348755,0.5677779912948608,-0.0913876593112945,0.5422034859657288,0.5651074647903442,0.0076707387343049,0.4921405017375946,0.5696475505828857,-0.0076250410638749,0.5563268661499023,0.7547831535339355,-0.0252056922763586,0.4874959290027618,0.7594430446624756,-0.0491220168769359,0.5691770911216736,0.9357932806015016,0.0594525560736656,0.4787668883800506,0.9387367963790894,0.0402577631175518,0
1,0.5027438998222351,0.2466242462396621,-0.229432538151741,0.5540990233421326,0.3325251340866089,-0.0266340784728527,0.5687024593353271,0.4540415704250335,0.0246181320399045,0.4680639505386352,0.333511620759964,-0.0371487028896808,0.455039918422699,0.4567389488220215,-0.0023633681703358,0.5705875754356384,0.5682058334350586,-0.0629189684987068,0.4640387892723083,0.5670238733291626,-0.0986416190862655,0.5423243045806885,0.5649885535240173,0.0061291409656405,0.4921336472034454,0.5694975852966309,-0.0061082849279046,0.5564345717430115,0.7563985586166382,-0.0286457333713769,0.4874946773052215,0.7615795135498047,-0.0447523221373558,0.569284200668335,0.9373229742050172,0.0558594390749931,0.4790580868721008,0.9400922656059264,0.0439179576933383,0
2,0.5027331709861755,0.2433841526508331,-0.2238313853740692,0.5542598962783813,0.3325546681880951,-0.023452678695321,0.5687253475189209,0.4539830088615417,0.0246585607528686,0.4678495526313782,0.3335050046443939,-0.0359210819005966,0.4546752572059631,0.4566682279109955,-0.0021874944213777,0.5704482197761536,0.5683128237724304,-0.0613444820046424,0.4639182686805725,0.5661885738372803,-0.0981969833374023,0.5423134565353394,0.5650689005851746,0.0054178163409233,0.4918557107448578,0.5693970322608948,-0.0053984308615326,0.5564033389091492,0.7569559216499329,-0.0316814258694648,0.4874623715877533,0.7631567120552063,-0.0448971129953861,0.5690288543701172,0.9364182353019714,0.0532204322516918,0.4792291224002838,0.9410428404808044,0.0438839793205261,0
3,0.502920389175415,0.2428229451179504,-0.2102603167295456,0.554311990737915,0.3327589631080627,-0.0073454705998301,0.5687286853790283,0.4539822936058044,0.035388134419918,0.4675751030445099,0.333495020866394,-0.0269772466272115,0.4546710848808288,0.4567774534225464,0.0021065010223537,0.5704793334007263,0.5678355097770691,-0.0565377287566661,0.4639087617397308,0.5663188099861145,-0.0945465713739395,0.542507529258728,0.5652920603752136,0.0060997125692665,0.4918539822101593,0.5694116950035095,-0.0060785771347582,0.5564039945602417,0.7584095597267151,-0.0276724956929683,0.4874679446220398,0.763948380947113,-0.0450035221874713,0.5690423846244812,0.93667870759964,0.0590715818107128,0.479255348443985,0.9422650337219238,0.0452870912849903,0
4,0.5027406811714172,0.2417178153991699,-0.2063592076301574,0.5543662905693054,0.3329207599163055,-0.0099025825038552,0.569050669670105,0.4540106356143951,0.0318826995790004,0.4675803482532501,0.3339781463146209,-0.0233516097068786,0.4546003341674804,0.4570748209953308,0.006189823616296,0.5706455707550049,0.5678563117980957,-0.0564410164952278,0.4639245271682739,0.5658466219902039,-0.0889069959521293,0.5425466299057007,0.5658234357833862,0.0050146933645009,0.4918727874755859,0.5700361728668213,-0.0049932948313653,0.556351900100708,0.7586961984634399,-0.029830077663064,0.4873102009296417,0.7647258043289185,-0.0446527265012264,0.5688053965568542,0.9357328414916992,0.0556446239352226,0.4792376160621643,0.9422970414161682,0.0451836809515953,0
5,0.5026353597640991,0.242284283041954,-0.2215986251831054,0.5544162392616272,0.3330196142196655,-0.0213621333241462,0.5690532922744751,0.4541930854320526,0.0263588596135377,0.4676159620285034,0.3341206908226013,-0.0306216701865196,0.4545997381210327,0.457443505525589,0.0020434956531971,0.5706202983856201,0.5682181119918823,-0.0610142461955547,0.4639289677143097,0.5658231377601624,-0.0963854789733886,0.5425384640693665,0.5658116936683655,0.004535992629826,0.4918622672557831,0.569995641708374,-0.004510364960879,0.5563402771949768,0.7590745687484741,-0.0308373682200908,0.4872449040412903,0.7649182081222534,-0.0444871932268142,0.56907719373703,0.9366461634635924,0.0546059757471084,0.479484349489212,0.9426555037498474,0.0450854934751987,0
6,0.5026308298110962,0.2406391054391861,-0.2280957102775573,0.5544356107711792,0.3330312967300415,-0.024538679048419,0.5691764950752258,0.4542447924613952,0.024264732375741,0.4674711525440216,0.3340695798397064,-0.0372337885200977,0.4545555114746094,0.457447350025177,-0.0024848857428878,0.5707632303237915,0.5685659050941467,-0.065174289047718,0.4640169739723205,0.566096842288971,-0.0983945205807685,0.542515754699707,0.5656978487968445,0.0050323661416769,0.4917021691799164,0.5698388814926147,-0.0050237542018294,0.5563686490058899,0.7592288851737976,-0.0245112273842096,0.4869559407234192,0.7654685378074646,-0.0439031086862087,0.5690652132034302,0.9365843534469604,0.0662350282073021,0.4794781804084778,0.944461703300476,0.0498308055102825,0
7,0.5026330947875977,0.2405106723308563,-0.2228285670280456,0.5544983744621277,0.3331657350063324,-0.0157794281840324,0.5691680908203125,0.4544443190097809,0.02932645753026,0.4674514532089233,0.3340167999267578,-0.0330027006566524,0.4545206427574157,0.4574529826641083,-0.0013720130082219,0.570759117603302,0.568576455116272,-0.0624771751463413,0.4640946984291076,0.5661872625350952,-0.0980684980750083,0.5426086187362671,0.5655457973480225,0.0058193304575979,0.4916904270648956,0.5696755051612854,-0.0058014835231006,0.5563765168190002,0.7592811584472656,-0.0245876498520374,0.4869510531425476,0.7653786540031433,-0.0453405007719993,0.5690021514892578,0.9367973804473876,0.0654532015323638,0.4794885814189911,0.9445423483848572,0.0496820844709873,0
8,0.5026552677154541,0.2404108047485351,-0.2220123708248138,0.5545060038566589,0.3331779837608337,-0.0175400339066982,0.5693052411079407,0.4544534087181091,0.0290946327149868,0.4673911035060882,0.3339768946170807,-0.0331466943025589,0.4545524418354034,0.4574100077152252,-0.0009926521452143,0.5708550214767456,0.5687763094902039,-0.0621710568666458,0.4640955030918121,0.5660727620124817,-0.0967267453670501,0.5424477458000183,0.5656503438949585,0.0058182985521852,0.4915629923343658,0.5696654319763184,-0.0058009568601846,0.5563030242919922,0.7593050003051758,-0.0260628703981637,0.4869912564754486,0.7652614116668701,-0.0457522645592689,0.5689855813980103,0.9365184307098388,0.0623780004680156,0.4796462655067444,0.9444798827171326,0.0468951724469661,0
9,0.5025783777236938,0.2401509881019592,-0.2118278294801712,0.554514467716217,0.3331965804100036,-0.0079231178387999,0.5692337155342102,0.4544723331928253,0.0362401977181434,0.4673734009265899,0.3337075114250183,-0.0276430118829011,0.4544486701488495,0.4573965072631836,0.0010562408715486,0.5708606839179993,0.568433940410614,-0.0546189695596694,0.4642352759838104,0.5660925507545471,-0.094013474881649,0.5425265431404114,0.5655838847160339,0.0065147802233695,0.491557776927948,0.5696168541908264,-0.0064926310442388,0.5563101172447205,0.7592236399650574,-0.0243236906826496,0.4869903028011322,0.7654533386230469,-0.0465291924774646,0.5690574645996094,0.9367367029190063,0.065427117049694,0.4796446561813354,0.9445651769638062,0.0470797047019004,0
