FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.4985683560371399,0.298709899187088,-0.2267376333475113,0.5321204662322998,0.3529017269611358,-0.0835062116384506,0.5620903372764587,0.298152208328247,-0.1207250207662582,0.4724824130535126,0.35477215051651,-0.0913236513733863,0.4391253292560577,0.302320122718811,-0.1427952796220779,0.5708762407302856,0.2139085531234741,-0.1955114752054214,0.4222425818443298,0.2106831967830658,-0.2291146665811538,0.5211738348007202,0.5409783720970154,0.0015264911344274,0.4823954999446869,0.5425114631652832,-0.001519790966995,0.520902156829834,0.6656797528266907,0.0261413790285587,0.4775714576244354,0.6664479970932007,0.0149993952363729,0.5233194231987,0.7854311466217041,0.1409307867288589,0.4733552932739258,0.7954992055892944,0.1242321580648422,0
1,0.4985979497432709,0.298696368932724,-0.1768621057271957,0.531787633895874,0.3528205156326294,-0.0313432067632675,0.5620762705802917,0.2984042167663574,-0.0529548190534114,0.4721466302871704,0.3534019291400909,-0.0470120981335639,0.4393972754478454,0.2995239198207855,-0.0872918739914894,0.5708834528923035,0.2150711566209793,-0.1234317123889923,0.4221778810024261,0.2105729430913925,-0.1649107784032821,0.5204559564590454,0.5393636226654053,0.0036233586724847,0.4819128811359405,0.5407987236976624,-0.0036155071575194,0.520944356918335,0.6664637923240662,0.0326291844248771,0.4773363173007965,0.6667963266372681,0.011373683810234,0.5240248441696167,0.7913751006126404,0.1396620273590088,0.4730309844017029,0.795533299446106,0.1183800175786018,0
2,0.4989345967769623,0.2988721132278442,-0.1501987129449844,0.531470000743866,0.3525148034095764,-0.0113795390352606,0.5621998310089111,0.2994356155395508,-0.0348050743341445,0.4716402888298034,0.3510438501834869,-0.0215881709009408,0.4396032094955444,0.297654241323471,-0.0579934269189834,0.5716853737831116,0.2166464775800705,-0.104068823158741,0.4221692681312561,0.2112076431512832,-0.1360921710729599,0.5197085738182068,0.5358320474624634,0.0039446330629289,0.4814278781414032,0.5377183556556702,-0.0039187092334032,0.520867109298706,0.6662134528160095,0.0308702941983938,0.4772287607192993,0.6664599776268005,0.0043235472403466,0.5242699980735779,0.7917678356170654,0.1328658163547516,0.4723965227603912,0.7960413694381714,0.1071217730641365,0
3,0.4992751777172088,0.2990726232528686,-0.1488334685564041,0.5312250852584839,0.3524699807167053,-0.0042763873934745,0.5624071955680847,0.2996315658092499,-0.0205947794020175,0.4712986946105957,0.3504183888435364,-0.0183989144861698,0.4394298493862152,0.2960710823535919,-0.0523257218301296,0.5719044804573059,0.2167097777128219,-0.0838826820254325,0.4221002757549286,0.2113374918699264,-0.1296020597219467,0.518644392490387,0.5342401266098022,0.0046950699761509,0.4808565378189087,0.5356662273406982,-0.0046700206585228,0.5206900238990784,0.6661223769187927,0.0304277315735816,0.4771982729434967,0.6666590571403503,0.0006161072524264,0.52487713098526,0.7918228507041931,0.1313266158103943,0.4723995327949524,0.7960919141769409,0.1013166904449462,0
4,0.4993813931941986,0.2990300357341766,-0.1257953941822052,0.5309485793113708,0.352264255285263,0.0125668244436383,0.562516987323761,0.300074964761734,-0.0020530002657324,0.4711001813411712,0.3495482802391052,0.0025508576072752,0.4392448365688324,0.2954417169094085,-0.0307402703911066,0.5720045566558838,0.2173615843057632,-0.0601652674376964,0.4221183955669403,0.2123230993747711,-0.1100208461284637,0.5185501575469971,0.5331510901451111,0.0046728951856493,0.4808163046836853,0.5351071357727051,-0.0046503935009241,0.520619809627533,0.6660029888153076,0.0294184349477291,0.4771722555160522,0.6666839122772217,0.00036817608634,0.5251715183258057,0.7916641235351562,0.1265505999326706,0.4726143777370453,0.7949487566947937,0.0978887379169464,0
5,0.4993738830089569,0.2990109622478485,-0.1413940340280532,0.5308470129966736,0.3521157801151275,-0.0027327064890414,0.5631113052368164,0.3005038797855377,-0.0242772828787565,0.4709450006484985,0.3494316637516022,-0.0077898236922919,0.4391233026981354,0.2954380810260772,-0.0378699414432048,0.5722035765647888,0.2173542976379394,-0.088132306933403,0.4220047295093536,0.2125257104635238,-0.116161361336708,0.5183733701705933,0.5327019691467285,0.003345042001456,0.4806958436965942,0.5344952940940857,-0.0033131337258964,0.5205515027046204,0.6652631759643555,0.0276268348097801,0.4771105349063873,0.6667471528053284,0.0021241880021989,0.525173544883728,0.791614294052124,0.1270015835762024,0.4726157486438751,0.7948187589645386,0.1010606437921524,0
6,0.4995366036891937,0.299032598733902,-0.1354920864105224,0.5308359861373901,0.3521061539649963,0.0056818206794559,0.5631647109985352,0.3005411624908447,-0.0105994744226336,0.4708789885044098,0.349333643913269,-0.0036419678945094,0.4389757513999939,0.2947170436382293,-0.0356759279966354,0.5722531676292419,0.2173623442649841,-0.0711415708065033,0.4219735562801361,0.2122906297445297,-0.1152464672923088,0.5183747410774231,0.532586932182312,0.0033643294591456,0.4805971980094909,0.534523606300354,-0.0033298158086836,0.5205386281013489,0.6661120057106018,0.0282704103738069,0.4771052598953247,0.6672178506851196,0.0022672940976917,0.5252577066421509,0.7918246984481812,0.1281123757362365,0.4726172685623169,0.7949432730674744,0.1018428951501846,0
7,0.4997680783271789,0.2997661232948303,-0.1362528800964355,0.5308091044425964,0.3521114885807037,0.0053402027115225,0.5632393956184387,0.3005031943321228,-0.0115286987274885,0.4708138108253479,0.3493788242340088,-0.0065147252753376,0.4395263791084289,0.2962245941162109,-0.0425706543028354,0.572192370891571,0.21710304915905,-0.0697453692555427,0.421979010105133,0.2133364826440811,-0.122779369354248,0.5183418393135071,0.5326177477836609,0.0037999516353011,0.4805457890033722,0.5345642566680908,-0.0037670566234737,0.5205165147781372,0.6661103367805481,0.0278629306703805,0.4771283566951751,0.6675968766212463,0.0010392315452918,0.5254949927330017,0.792051374912262,0.1291414350271225,0.4725754559040069,0.7951542735099792,0.1025707721710205,0
8,0.4998101592063904,0.2999088168144226,-0.1343414187431335,0.5307912230491638,0.3521043360233307,0.0078218001872301,0.5632362365722656,0.3005100190639496,-0.0079246135428547,0.4707397520542145,0.3493284583091736,-0.0023487405851483,0.4394663572311401,0.2957190275192261,-0.035667035728693,0.5721930861473083,0.217176079750061,-0.0678537786006927,0.4219764769077301,0.213305652141571,-0.1157261580228805,0.5183054208755493,0.5326598882675171,0.0035861763171851,0.480426162481308,0.5346471667289734,-0.0035476281773298,0.5205134153366089,0.6662002205848694,0.0274085737764835,0.4771007299423218,0.6679185628890991,0.0013235030928626,0.5257079601287842,0.7931102514266968,0.1273846477270126,0.4726085662841797,0.7951630353927612,0.1024142727255821,0
9,0.4997948706150055,0.2998858094215393,-0.1330255568027496,0.5307185053825378,0.3520728945732116,0.0073977862484753,0.5632385611534119,0.3005183041095733,-0.0100185927003622,0.4706750512123108,0.3492851257324219,0.0004164730780757,0.4393781423568725,0.2952880263328552,-0.0319361165165901,0.5721718072891235,0.2172901034355163,-0.0710219517350196,0.4219758212566376,0.2131121754646301,-0.112980917096138,0.5182979106903076,0.5326891541481018,0.0027247655671089,0.4803329110145569,0.5347214341163635,-0.0026767775416374,0.5205095410346985,0.666318416595459,0.0253026224672794,0.4770465195178985,0.6680619120597839,0.0019280542619526,0.5257600545883179,0.7934198379516602,0.1274310648441314,0.4727434813976288,0.7951049208641052,0.1033640950918197,0
10,0.4997964799404144,0.2999422550201416,-0.1308386623859405,0.5306821465492249,0.3520625233650207,0.0108099710196256,0.5632211565971375,0.3005381226539612,-0.0055378652177751,0.4706445336341858,0.3492691218852997,0.000743139127735,0.439711719751358,0.2967228293418884,-0.0334943868219852,0.5721727013587952,0.2172371000051498,-0.0649239271879196,0.421979546546936,0.2134891003370285,-0.1144642531871795,0.5182828307151794,0.5327041745185852,0.0032147415913641,0.480272501707077,0.5347867608070374,-0.0031632410828024,0.5205134749412537,0.6663225889205933,0.0257169995456933,0.4770196378231048,0.6681822538375854,0.0010056911269202,0.5257802605628967,0.7934454679489136,0.1299315989017486,0.472734659910202,0.7951158881187439,0.1034844666719436,0
