FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5085154175758362,0.2757235765457153,-0.212641492486,0.5419897437095642,0.3477182388305664,-0.0574993677437305,0.5486598610877991,0.4390531182289123,-0.0251042619347572,0.4756169319152832,0.3467100858688354,-0.0566329956054687,0.4653900265693664,0.4453555941581726,-0.029443034902215,0.547232985496521,0.5231326222419739,-0.1093374565243721,0.4759181439876556,0.5245166420936584,-0.1027556657791137,0.5332323312759399,0.5238067507743835,0.0004070355498697,0.4928878247737884,0.5258734226226807,-0.0004299576394259,0.542974591255188,0.6601414084434509,-0.0063481475226581,0.4880532920360565,0.6640951633453369,-0.0117800049483776,0.5506665110588074,0.7940717935562134,0.0830857753753662,0.4790266454219818,0.7946054935455322,0.0825172960758209,0
1,0.508435070514679,0.2757173180580139,-0.21200792491436,0.5419896245002747,0.3475001156330108,-0.0531683005392551,0.5492823123931885,0.4390420019626617,-0.0201506745070219,0.4755484461784363,0.3467445373535156,-0.0602965764701366,0.4654381573200226,0.4456986486911773,-0.038195926696062,0.5472317337989807,0.5231308937072754,-0.1055924445390701,0.4758888185024261,0.5254129767417908,-0.1137315779924392,0.5332548022270203,0.5240142941474915,0.0020860820077359,0.4931174516677856,0.5264481902122498,-0.0021122719626873,0.5429763793945312,0.6615875959396362,-0.0083494503051042,0.4880141615867615,0.665804922580719,-0.0151861337944865,0.5506696701049805,0.7944654226303101,0.079930692911148,0.4788578748703003,0.7958723902702332,0.075802557170391,0
2,0.5084410905838013,0.275761604309082,-0.2210233211517334,0.5420656800270081,0.3475026786327362,-0.0576541647315025,0.5493330359458923,0.4388417303562164,-0.0212280061095953,0.4755522906780243,0.3466781079769134,-0.0678818449378013,0.4657565355300903,0.4457038342952728,-0.0425699464976787,0.5471316576004028,0.5235041975975037,-0.1071087419986724,0.475926786661148,0.5254426002502441,-0.116077184677124,0.5332233309745789,0.5239934921264648,0.0026976771187037,0.493157297372818,0.5264261960983276,-0.0027363749686628,0.5424547791481018,0.6622374653816223,-0.0148498732596635,0.4879797995090484,0.6667705774307251,-0.0171778853982687,0.5507262349128723,0.7944304347038269,0.0801174789667129,0.4788003265857696,0.7970170974731445,0.0768038481473922,0
3,0.5082568526268005,0.2755672633647918,-0.2261545062065124,0.5420723557472229,0.3474518358707428,-0.0581376403570175,0.5493518710136414,0.4381990730762481,-0.0204480104148387,0.4754370748996734,0.3466781675815582,-0.075648583471775,0.4657563865184784,0.4457823634147644,-0.0503218546509742,0.5470192432403564,0.523503839969635,-0.1045560985803604,0.4759546518325805,0.5256743431091309,-0.1219510063529014,0.5332232713699341,0.5235956311225891,0.0048255966976284,0.4931895434856415,0.526422381401062,-0.0048725367523729,0.5423710942268372,0.6622231006622314,-0.009407727047801,0.4879535734653473,0.6674295663833618,-0.0175212826579809,0.550751805305481,0.7943564057350159,0.0810251384973526,0.4787301123142242,0.7985936403274536,0.0752122104167938,0
4,0.5084534287452698,0.2753224372863769,-0.2442462891340255,0.5420612692832947,0.3474588096141815,-0.0712974816560745,0.5493625402450562,0.4381867051124573,-0.0304024014621973,0.4754253625869751,0.3464690148830414,-0.0883755311369896,0.4657512903213501,0.4458876848220825,-0.0609887428581714,0.5465734601020813,0.5237205028533936,-0.115638367831707,0.4760730564594269,0.5257619619369507,-0.1325148195028305,0.5331501364707947,0.5232880711555481,0.0052117533050477,0.4932660758495331,0.5264087319374084,-0.0052696540951728,0.5422837138175964,0.6622148156166077,-0.009025071747601,0.4880474507808685,0.6674836277961731,-0.0172894224524498,0.5507602095603943,0.7942796945571899,0.0892790555953979,0.4787357747554779,0.7986400127410889,0.0797705501317977,0
5,0.50850510597229,0.2750920355319977,-0.2412919700145721,0.5420543551445007,0.3474581241607666,-0.06986965239048,0.5494553446769714,0.4381583034992218,-0.0295721478760242,0.4754059910774231,0.3464870452880859,-0.0869010463356971,0.4657516479492187,0.4458919167518616,-0.0596418417990207,0.5464285016059875,0.5237436294555664,-0.1148924082517623,0.476182073354721,0.5256685018539429,-0.1311832517385482,0.5331483483314514,0.5232967734336853,0.005473964381963,0.4933215975761413,0.5265917778015137,-0.0055351094342768,0.5420135259628296,0.6627757549285889,-0.0078302528709173,0.4880423545837402,0.6690232157707214,-0.0171375200152397,0.5507684350013733,0.794245183467865,0.094632588326931,0.4787126779556274,0.7991519570350647,0.0836204141378402,0
6,0.508569061756134,0.2749703526496887,-0.221885398030281,0.5420659780502319,0.3474476635456085,-0.0544785857200622,0.5498079061508179,0.4380196928977966,-0.0183267593383789,0.4754055738449096,0.3464666604995727,-0.0722295716404914,0.4658041596412658,0.4458838999271393,-0.0522558540105819,0.546401858329773,0.5237495303153992,-0.1052197739481926,0.4764918088912964,0.5255571603775024,-0.1284981817007064,0.5331547856330872,0.5237658619880676,0.0054131583310663,0.4933304190635681,0.5269247889518738,-0.0054696062579751,0.5420163869857788,0.6628345251083374,-0.0082552349194884,0.4880264401435852,0.6691516637802124,-0.0175541620701551,0.550771176815033,0.7944030165672302,0.0936734229326248,0.4786950051784515,0.7996731400489807,0.0824701339006424,0
7,0.508733332157135,0.2749610841274261,-0.2228933721780777,0.5420665740966797,0.3474483489990234,-0.0559538230299949,0.5498349070549011,0.4380132257938385,-0.0192252434790134,0.4753250181674957,0.3466768264770508,-0.0728538930416107,0.4658324420452118,0.4458914697170257,-0.0535192415118217,0.5463817119598389,0.5238772034645081,-0.1058699861168861,0.4770706593990326,0.525015652179718,-0.1332075446844101,0.5332688093185425,0.523901641368866,0.0055057285353541,0.4933796525001526,0.5272173881530762,-0.0055570737458765,0.5420118570327759,0.6634783744812012,-0.0061759008094668,0.4880025088787079,0.6692134737968445,-0.0174365118145942,0.5507726073265076,0.7947138547897339,0.0945796594023704,0.4786702692508697,0.7998266220092773,0.0828881040215492,0
8,0.508794903755188,0.274954080581665,-0.2185007780790329,0.5420733690261841,0.3474548161029815,-0.0533098392188549,0.550030529499054,0.4380414187908172,-0.0194150917232036,0.4753654897212982,0.3466776907444,-0.0662434473633766,0.4659110605716705,0.4456551074981689,-0.0488279424607753,0.5463707447052002,0.5239079594612122,-0.1064608469605445,0.4772891700267792,0.5235301852226257,-0.1313069611787796,0.5333181619644165,0.5239359736442566,0.0053537883795797,0.4935528039932251,0.5272241234779358,-0.0054013789631426,0.5420122146606445,0.6638930439949036,-0.0109257688745856,0.4880311191082001,0.6692060828208923,-0.0179309844970703,0.5507774353027344,0.7949285507202148,0.0869889333844184,0.4785662591457367,0.7998871803283691,0.0815315097570419,0
9,0.5087392926216125,0.2749473452568054,-0.2214297950267791,0.5420418381690979,0.3474782109260559,-0.0572432950139045,0.5503458380699158,0.4382765889167785,-0.0217973478138446,0.4752678573131561,0.3467629849910736,-0.0675467699766159,0.4659419059753418,0.4456426501274109,-0.0480088517069816,0.546343207359314,0.5239158868789673,-0.1084215641021728,0.4774524569511413,0.5231456160545349,-0.1265530288219452,0.533323347568512,0.5237085819244385,0.0048136245459318,0.4936291575431824,0.5270507335662842,-0.0048623112961649,0.5419583916664124,0.6638801693916321,-0.0108272908255457,0.4880304932594299,0.6689751744270325,-0.0172093696892261,0.5507918000221252,0.7948747873306274,0.085139162838459,0.4784612655639648,0.7997598052024841,0.0805154740810394,0
