FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5204174518585205,0.2556040287017822,-0.2944332063198089,0.5589637756347656,0.3553149700164795,-0.0983451083302497,0.566523551940918,0.4662410020828247,-0.0334094949066638,0.4807729423046112,0.3578601479530334,-0.0978970527648925,0.4716933965682983,0.4679704904556274,-0.0375919602811336,0.5702126026153564,0.5700275897979736,-0.1067735776305198,0.4644185602664947,0.566621720790863,-0.1088774651288986,0.540928304195404,0.5568713545799255,-0.0019115138566121,0.4948749542236328,0.5575804710388184,0.0017890878953039,0.5486006140708923,0.7475149035453796,-0.0416102595627307,0.4807132482528686,0.7481885552406311,-0.0321700498461723,0.5477109551429749,0.9236778020858764,0.0534186922013759,0.4812485873699188,0.9204737544059752,0.0649355947971344,0
1,0.5207201242446899,0.2555140852928161,-0.302816778421402,0.5589191913604736,0.3552710115909576,-0.0967093408107757,0.5670379400253296,0.4664145410060882,-0.0332639776170253,0.4806744158267975,0.3569264709949493,-0.10565235465765,0.4715853631496429,0.4669343829154968,-0.0533206239342689,0.5704169869422913,0.5698522329330444,-0.1153603419661521,0.4643267691135406,0.5659257769584656,-0.1378908008337021,0.5410505533218384,0.5564612746238708,-0.0004487444239202,0.4948940575122833,0.5551084876060486,0.0003784593136515,0.54830002784729,0.747583270072937,-0.0344419069588184,0.4810904860496521,0.7476300597190857,-0.0296739097684621,0.5467806458473206,0.9236903190612792,0.06139862164855,0.4811197221279144,0.9204380512237548,0.067264437675476,0
2,0.5208337903022766,0.254266083240509,-0.3689996004104614,0.5589407682418823,0.3548125326633453,-0.1451475769281387,0.5670405626296997,0.4673360288143158,-0.0746754184365272,0.4806616604328155,0.3554241955280304,-0.1494731158018112,0.4709925055503845,0.4650781452655792,-0.0892960950732231,0.5706298351287842,0.570504367351532,-0.1551921069622039,0.4612019658088684,0.56358802318573,-0.1707638055086136,0.5408181548118591,0.5534695386886597,-0.000504660711158,0.4948461949825287,0.5495970249176025,0.0004292389494366,0.5474273562431335,0.7458122372627258,-0.0345828123390674,0.4811455011367798,0.7451065182685852,-0.0236057974398136,0.5455446839332581,0.9236828088760376,0.0629522874951362,0.4810468256473541,0.9205740690231324,0.0737374722957611,0
3,0.5206529498100281,0.2549163103103637,-0.3303216397762298,0.5589030385017395,0.3544511198997497,-0.1170388460159301,0.569193422794342,0.4660093486309051,-0.0381319373846054,0.4807082414627075,0.3550327122211456,-0.1210088431835174,0.4669428169727325,0.4610227346420288,-0.0565302334725856,0.5728594660758972,0.5683119893074036,-0.1077876538038253,0.4553703069686889,0.5596171021461487,-0.1335575729608535,0.5401748418807983,0.5536787509918213,-0.0005358550697565,0.4943430125713348,0.5500332713127136,0.0004560910747386,0.5477105975151062,0.7457832098007202,-0.0353982262313365,0.4814003109931946,0.7443132400512695,-0.0243909433484077,0.5455628633499146,0.9236211180686952,0.0507285110652446,0.4810738563537597,0.9211709499359132,0.0595730915665626,0
4,0.520164966583252,0.2554242312908172,-0.2756343185901642,0.5589022040367126,0.3543972074985504,-0.0715523734688758,0.571215808391571,0.4594700932502746,-0.002698291093111,0.4809585511684418,0.3550232946872711,-0.0726461112499237,0.4626120924949646,0.4507119357585907,-0.0105895781889557,0.5771090984344482,0.5553353428840637,-0.0707656368613243,0.445734441280365,0.5388355851173401,-0.0865688994526863,0.5399996042251587,0.5551811456680298,-0.0004902274231426,0.4938049018383026,0.550301194190979,0.0004179464303888,0.5478954315185547,0.7460495233535767,-0.0372030325233936,0.4813703596591949,0.744896411895752,-0.0294810999184846,0.5455853343009949,0.923614501953125,0.0408851876854896,0.4811528027057647,0.9212325811386108,0.0492663979530334,0
5,0.5201784372329712,0.2591668665409088,0.0107703525573015,0.5589376091957092,0.3512398302555084,0.125437244772911,0.5787903666496277,0.4213678538799286,-0.007952800951898,0.4811812043190002,0.3543420433998108,0.1642401814460754,0.4513982832431793,0.4119147360324859,0.0700715482234954,0.6012405157089233,0.4444265067577362,-0.2761651575565338,0.4105518758296966,0.4345258474349975,-0.1394131481647491,0.5403393507003784,0.555264949798584,-0.0069313761778175,0.4938045144081116,0.5508695244789124,0.006997843272984,0.5480349063873291,0.7476155757904053,-0.0585686825215816,0.4808860719203949,0.7451345324516296,-0.039956159889698,0.5456019043922424,0.921922504901886,0.0058534420095384,0.4812453389167785,0.9212128520011902,0.0245254300534725,0
6,0.5189559459686279,0.2599258720874786,0.0316444933414459,0.5575212836265564,0.3491222560405731,0.1317071616649627,0.5824500322341919,0.3995299935340881,-0.0740105882287025,0.4813366532325744,0.3533573150634765,0.1700173318386078,0.4473369717597961,0.3865219354629516,0.029382150620222,0.6066071391105652,0.3857090771198272,-0.344276875257492,0.4057562947273254,0.3712597787380218,-0.2137735038995742,0.5402961373329163,0.5545862317085266,-0.0090179648250341,0.4937804937362671,0.5510352849960327,0.0090435128659009,0.5469620227813721,0.7474145293235779,-0.0588298551738262,0.4809242784976959,0.7454332113265991,-0.0419485904276371,0.5453126430511475,0.921513020992279,0.0098365312442183,0.4809208810329437,0.9212172627449036,0.0154676614329218,0
7,0.5184943675994873,0.2598776221275329,0.0076192724518477,0.5573581457138062,0.3485502302646637,0.1182893440127372,0.5871829986572266,0.3832631111145019,-0.1036567166447639,0.4817131161689758,0.3530385494232178,0.1392095237970352,0.4441071450710296,0.3721330463886261,-0.01489566732198,0.6113462448120117,0.3531504273414612,-0.3700466156005859,0.4049124419689178,0.3428859114646911,-0.2492004930973053,0.5402955412864685,0.5555714964866638,-0.0084690358489751,0.4937458336353302,0.5520629286766052,0.008479475043714,0.5470319390296936,0.7476397752761841,-0.0565562732517719,0.4809231162071228,0.7456501126289368,-0.0413077846169471,0.5454502701759338,0.9210832715034484,0.0171441901475191,0.4809344708919525,0.9211196899414062,0.0178209338337183,0
8,0.5184131860733032,0.2608253061771393,-0.0391042456030845,0.5572117567062378,0.3455157876014709,0.0860282406210899,0.5948516726493835,0.354248583316803,-0.119922786951065,0.4815714955329895,0.349467009305954,0.1072499603033065,0.4400438070297241,0.3428914248943329,-0.0223341081291437,0.6185553669929504,0.2901256084442138,-0.3701398968696594,0.3994247019290924,0.2855713367462158,-0.2320084422826767,0.5398851037025452,0.5562931299209595,-0.0089990030974149,0.4932040572166443,0.5535401701927185,0.0089681828394532,0.5470511317253113,0.7476503849029541,-0.0522992052137851,0.4807263910770416,0.7462372183799744,-0.0322697982192039,0.5455359220504761,0.9213507771492004,0.011493170633912,0.480934202671051,0.9211597442626952,0.021547045558691,0
9,0.5179683566093445,0.2610954940319061,-0.0545762367546558,0.5560339093208313,0.3448323309421539,0.0901148170232772,0.5988006591796875,0.3373912870883941,0.0293132066726684,0.4813895523548126,0.3482870459556579,0.1134415417909622,0.4359801113605499,0.3192944526672363,0.1404546350240707,0.6209080219268799,0.2509333491325378,-0.0860654413700103,0.3955705761909485,0.2498699873685836,0.0959555879235267,0.5393015742301941,0.5562630295753479,-0.0091305095702409,0.4931984543800354,0.5536591410636902,0.0091553954407572,0.5470628142356873,0.7471777200698853,-0.0415165014564991,0.4809335470199585,0.7454965710639954,-0.0286645013839006,0.5456887483596802,0.9216464757919312,0.0206539425998926,0.4810689389705658,0.9211210012435912,0.0337952449917793,0
