FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.5004493594169617,0.2762144207954407,-0.2111249417066574,0.5446348786354065,0.3283948302268982,-0.148578479886055,0.5639455914497375,0.2465651929378509,-0.226905345916748,0.4867608249187469,0.3350990712642669,-0.0548162125051021,0.4702425897121429,0.2496260404586792,-0.052385825663805,0.5772916078567505,0.1499491333961486,-0.2875687777996063,0.4688307642936706,0.1486170291900634,-0.1116664335131645,0.5360708236694336,0.5475095510482788,-0.0245252251625061,0.49113529920578,0.5450799465179443,0.0244869850575923,0.5443758368492126,0.6770222187042236,-0.0020909421145915,0.4822340905666351,0.6813632249832153,0.0424325093626976,0.5515289306640625,0.8087021708488464,0.1326982527971267,0.4810909628868103,0.8056186437606812,0.18039570748806,0
1,0.5004492998123169,0.2762125432491302,-0.2120179682970047,0.5447195768356323,0.328227162361145,-0.1368119269609451,0.5640974044799805,0.2470363825559616,-0.2147633582353592,0.4868559539318084,0.3350996375083923,-0.0602645426988601,0.4704029858112335,0.2494227141141891,-0.0765508934855461,0.5772479176521301,0.1497869789600372,-0.2701546847820282,0.468826562166214,0.1484404653310775,-0.1288742870092392,0.5363804697990417,0.5449337363243103,-0.0151501605287194,0.4919635355472564,0.5442057847976685,0.0151522941887378,0.544345498085022,0.6770039200782776,0.0185869894921779,0.4825377762317657,0.6812769174575806,0.0301133058965206,0.550926148891449,0.8079860210418701,0.1560161411762237,0.4811028838157654,0.805553674697876,0.1683031916618347,0
2,0.500375509262085,0.2767469584941864,-0.2199934273958206,0.5447183847427368,0.3278405964374542,-0.1388772130012512,0.5640947818756104,0.2468926310539245,-0.2106489539146423,0.4867025911808014,0.3341579437255859,-0.0646556764841079,0.4705883860588074,0.2480940371751785,-0.0743952542543411,0.5769488215446472,0.1497639119625091,-0.2605544626712799,0.4688306748867035,0.1484468728303909,-0.1260579079389572,0.5362973809242249,0.5437437891960144,-0.0155356703326106,0.492007166147232,0.5435839891433716,0.0155270900577306,0.5430818796157837,0.6769450902938843,0.0348808243870735,0.4825087487697601,0.6814500093460083,0.0421613082289695,0.550450325012207,0.8071638345718384,0.1773912012577057,0.4810221493244171,0.8033278584480286,0.1862151324748993,0
3,0.5001572370529175,0.2765289545059204,-0.211909070611,0.5448072552680969,0.327171266078949,-0.1311857253313064,0.5644232034683228,0.2468292862176895,-0.1987595707178115,0.4866758286952972,0.3340099453926086,-0.0590232573449611,0.4706681072711944,0.2478711754083633,-0.0676481425762176,0.5768611431121826,0.1494355350732803,-0.2467623353004455,0.4689555466175079,0.1484545618295669,-0.1145475283265113,0.5366418957710266,0.5420292019844055,-0.0141942352056503,0.4927729368209839,0.5428794026374817,0.0141873080283403,0.5431968569755554,0.6773584485054016,0.0296274237334728,0.4826995432376861,0.6811324954032898,0.0421218611299991,0.5501461029052734,0.807064950466156,0.1698886752128601,0.4813248813152313,0.8027769327163696,0.1860239505767822,0
4,0.5001537799835205,0.2764991819858551,-0.2008841633796692,0.5448087453842163,0.3268186151981354,-0.1181807518005371,0.564470648765564,0.2468235790729522,-0.1844270974397659,0.4866833686828613,0.3338333666324615,-0.0557501316070556,0.4709335565567016,0.2479050308465957,-0.0682458579540252,0.5765739679336548,0.1494517773389816,-0.2294449657201767,0.4689970910549164,0.1479911208152771,-0.11541398614645,0.5366101861000061,0.5419671535491943,-0.0120736621320247,0.4927653670310974,0.5428743958473206,0.0120614375919103,0.5429925918579102,0.676819920539856,0.0393606610596179,0.4826935827732086,0.6816117167472839,0.0403134413063526,0.5495699644088745,0.8063099980354309,0.1811313480138778,0.4808525145053863,0.8024733662605286,0.1831814348697662,0
5,0.5004034638404846,0.2764902114868164,-0.237946555018425,0.5448442697525024,0.3268146812915802,-0.1363007128238678,0.5647392272949219,0.2470345348119735,-0.1925244331359863,0.4866323471069336,0.3337684869766235,-0.0933459103107452,0.4709391593933105,0.2478898763656616,-0.1180218085646629,0.5766159892082214,0.149037629365921,-0.2305665761232376,0.4690005183219909,0.1479642987251281,-0.1658027321100235,0.5365999341011047,0.5407596230506897,-0.0086619835346937,0.4927994012832641,0.5421289801597595,0.0086248628795146,0.542998731136322,0.6765924692153931,0.0369848199188709,0.4829484522342682,0.6804079413414001,0.0359925553202629,0.5492991805076599,0.8060182929039001,0.179035410284996,0.4809236824512481,0.8007751107215881,0.1827974021434784,0
6,0.500531017780304,0.2757625877857208,-0.241245225071907,0.5449578166007996,0.3264163136482239,-0.1435440927743911,0.5648290514945984,0.2463093847036361,-0.1937253624200821,0.4865951538085937,0.3335985243320465,-0.0947922691702842,0.4709402620792389,0.2473191767930984,-0.1110830679535865,0.576485276222229,0.1482630223035812,-0.2420446425676345,0.4690128862857818,0.1479615569114685,-0.1561428606510162,0.5369071364402771,0.540804922580719,-0.0081140231341123,0.4928745627403259,0.5421397686004639,0.0080577228218317,0.5428944230079651,0.6771783232688904,0.0507216267287731,0.4832214415073395,0.6803813576698303,0.0366732031106948,0.5492227673530579,0.806023120880127,0.1974653750658035,0.4809236824512481,0.8005491495132446,0.185229554772377,0
7,0.5008819103240967,0.2773957848548889,-0.2079033851623535,0.5449918508529663,0.3264192938804626,-0.1175992414355278,0.5648157596588135,0.2461344897747039,-0.1841654926538467,0.4866561889648437,0.3333953022956848,-0.0605624355375766,0.47093066573143,0.2473151534795761,-0.0824613198637962,0.5764532685279846,0.1483439654111862,-0.2325756251811981,0.4689998030662536,0.1490271389484405,-0.1325056403875351,0.5366684198379517,0.5409649014472961,-0.0086494153365492,0.4926717579364776,0.5424767732620239,0.0085882786661386,0.5428287386894226,0.6776430606842041,0.0462676957249641,0.4833466410636902,0.6816679835319519,0.0367652811110019,0.549005925655365,0.8058799505233765,0.1935544908046722,0.4809765815734863,0.8040418028831482,0.1838508993387222,0
8,0.5025920271873474,0.2776714861392975,-0.2409804016351699,0.5450639724731445,0.3264014422893524,-0.120096668601036,0.5648309588432312,0.2460676729679107,-0.1890412122011184,0.4866845905780792,0.3333789706230163,-0.0896057188510894,0.4708043336868286,0.2473050653934478,-0.1182811260223388,0.5765623450279236,0.1483423560857772,-0.23750801384449,0.4685163795948028,0.1487579345703125,-0.169804960489273,0.5369701981544495,0.5409783720970154,-0.0077366442419588,0.4928931593894958,0.5424613356590271,0.0076845441944897,0.5430461764335632,0.678203821182251,0.042562011629343,0.4834370017051697,0.6815292239189148,0.0354195795953273,0.5490177869796753,0.8053116798400879,0.1881718635559082,0.4811939001083374,0.804053783416748,0.1849363297224044,0
9,0.5040273666381836,0.280321329832077,-0.2552299201488495,0.5451114773750305,0.3264352679252624,-0.1331735253334045,0.5647296905517578,0.2459936290979385,-0.1905783861875534,0.4866985976696014,0.3332078456878662,-0.1108980849385261,0.4707103371620178,0.2472260892391204,-0.1453364491462707,0.576367974281311,0.1482044160366058,-0.2387214750051498,0.468423455953598,0.1487723141908645,-0.1939842700958252,0.5369168519973755,0.540968656539917,-0.0055871699005365,0.4928784966468811,0.5424240827560425,0.0055283023975789,0.5429690480232239,0.6779298186302185,0.0483169108629226,0.4832234680652618,0.6815664172172546,0.0331347472965717,0.5488550662994385,0.8057785034179688,0.1911534518003463,0.4811606407165527,0.8040408492088318,0.1767025589942932,0
