FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,running_video
0,0.4968347251415252,0.2901023924350738,-0.2788223624229431,0.5311351418495178,0.3530206084251404,-0.1348374783992767,0.5581678748130798,0.2688032686710357,-0.2252308875322342,0.4642814099788666,0.3510553538799286,-0.142528235912323,0.4472804665565491,0.2509507536888122,-0.256032258272171,0.5721617341041565,0.1569083333015442,-0.3191268742084503,0.4389365017414093,0.1422480940818786,-0.3567497432231903,0.5198935270309448,0.577780544757843,0.0030190253164619,0.4708400070667267,0.5782527327537537,-0.0030576342251151,0.5267589688301086,0.7534286379814148,0.0185748860239982,0.4586912393569946,0.7544263601303101,0.0047880061902105,0.5417394042015076,0.9217422604560852,0.1276228129863739,0.4437194764614105,0.932253360748291,0.1062378510832786,0
1,0.4959897994995117,0.2899518311023712,-0.2687244713306427,0.5311349630355835,0.3528555035591125,-0.1256335228681564,0.5581623315811157,0.268139123916626,-0.2087828069925308,0.4642814099788666,0.3510540127754211,-0.1237745210528373,0.4472483992576599,0.2509460747241974,-0.2304076850414276,0.571927011013031,0.1568450480699539,-0.2963148653507232,0.4390272796154022,0.1419625729322433,-0.3360465168952942,0.5201061964035034,0.5766196250915527,0.0014992263168096,0.4709927141666412,0.577534556388855,-0.0015197313623502,0.5270115733146667,0.7525570392608643,0.0113454032689332,0.4587374329566955,0.7544542551040649,0.0044659064151346,0.5417976975440979,0.9212892651557922,0.1325695663690567,0.4431115686893463,0.929413378238678,0.1127613335847854,0
2,0.4963069260120392,0.2898098230361938,-0.2705650329589844,0.5311377048492432,0.3526391685009002,-0.1239763647317886,0.5584812164306641,0.2661969065666199,-0.2006996273994445,0.4639030992984772,0.3504787385463714,-0.1250892281532287,0.4473613202571869,0.249895766377449,-0.2352941036224365,0.5718609094619751,0.1568529158830642,-0.2896308004856109,0.4389075934886932,0.1414355039596557,-0.3404543697834015,0.5202380418777466,0.5756068825721741,0.0018165131332352,0.471248596906662,0.5769994258880615,-0.0018491696100682,0.5274378657341003,0.7471123933792114,0.0092630656436085,0.4591450691223144,0.7525377869606018,-0.0004037471080664,0.5418179631233215,0.9190819263458252,0.1410358697175979,0.4431212246417999,0.9247552156448364,0.1183783262968063,0
3,0.4963308572769165,0.2899892330169678,-0.2742462456226349,0.5315653085708618,0.3520596027374267,-0.1296867430210113,0.5580794215202332,0.2645822167396545,-0.2107538431882858,0.4640073478221893,0.3505609929561615,-0.1281294077634811,0.4472741782665252,0.2495008111000061,-0.2434104830026626,0.5718352198600769,0.15656279027462,-0.2930971682071686,0.4385149776935577,0.1412749588489532,-0.359716922044754,0.5209299325942993,0.575158417224884,0.0014572595246136,0.4715360105037689,0.5766695141792297,-0.0014914420899003,0.5278772115707397,0.7461627125740051,0.0026397618930786,0.4591594934463501,0.7529388070106506,-0.000134683039505,0.5418158769607544,0.9190342426300048,0.1397897452116012,0.4430808126926422,0.9238778948783876,0.1214072778820991,0
4,0.4963420331478119,0.2868297696113586,-0.2747344970703125,0.5315945148468018,0.351835697889328,-0.1297569125890731,0.5580682754516602,0.2642939388751983,-0.2118861079216003,0.4638470709323883,0.3505081832408905,-0.1332049071788787,0.4471885561943054,0.249097466468811,-0.2513756453990936,0.5714315176010132,0.1560708433389663,-0.2974509000778198,0.4385679364204407,0.1401714086532592,-0.3638601303100586,0.5212929844856262,0.5748128890991211,0.0015586827648803,0.4718255400657654,0.576629102230072,-0.0015973980771377,0.5285664796829224,0.7461215853691101,0.004355551674962,0.4596780836582184,0.7530074715614319,3.644162643468008e-05,0.5419406890869141,0.9184753894805908,0.1495250612497329,0.4430692791938782,0.9238993525505066,0.1250153481960296,0
5,0.4963509738445282,0.2871656417846679,-0.251943975687027,0.5319854617118835,0.3516686558723449,-0.1092570573091507,0.5579950213432312,0.2640683650970459,-0.1851253062486648,0.4641937017440796,0.3505933880805969,-0.1140874549746513,0.447182685136795,0.2492532283067703,-0.2206048667430877,0.5714243054389954,0.1561107486486435,-0.2653939127922058,0.4385963976383209,0.1407255679368972,-0.3179735541343689,0.5214037299156189,0.5749689936637878,0.0012695416808128,0.4721743166446686,0.5767543911933899,-0.0013004352804273,0.5283804535865784,0.7467237710952759,0.0052016740664839,0.4596710503101349,0.753623366355896,0.001086552045308,0.5419350266456604,0.9183181524276732,0.1516572088003158,0.4429556727409363,0.92194265127182,0.1307812184095382,0
6,0.4960999488830566,0.2877162098884582,-0.2715806066989898,0.5319499373435974,0.3513278067111969,-0.1246146038174629,0.5583978295326233,0.2636893093585968,-0.1981345117092132,0.4641633629798889,0.3503957390785217,-0.1248997747898101,0.4472205936908722,0.2495621293783188,-0.225241482257843,0.5714194178581238,0.1551854163408279,-0.275875985622406,0.4387569427490234,0.1409748494625091,-0.3396803438663482,0.5214904546737671,0.5744060277938843,0.0012801784323528,0.4723334312438965,0.5765249133110046,-0.001311611616984,0.5289357900619507,0.7453274130821228,0.0039219995960593,0.4598287940025329,0.7530259490013123,0.0011664518387988,0.5420819520950317,0.9183139204978944,0.1424461156129837,0.4429606199264526,0.921024739742279,0.1283594071865081,0
7,0.4961027204990387,0.2876501977443695,-0.2630563676357269,0.5320808291435242,0.3511753678321838,-0.1179449781775474,0.5583953261375427,0.2631086707115173,-0.1932386457920074,0.4641686379909515,0.3503113687038421,-0.1193548217415809,0.446938008069992,0.2497670799493789,-0.2306087017059326,0.5712218880653381,0.1542175859212875,-0.2709540724754333,0.4387276470661163,0.1410074979066848,-0.3414371311664581,0.5216909646987915,0.5744226574897766,0.0011903407284989,0.4725573658943176,0.5765857696533203,-0.0012227541301399,0.5287667512893677,0.7458743453025818,0.0043069678358733,0.4598210453987121,0.7539552450180054,0.0016075806925073,0.54205322265625,0.9184119701385498,0.1447542309761047,0.4429515898227691,0.9210941791534424,0.1280252635478973,0
8,0.4960163831710815,0.2889910042285919,-0.2626861333847046,0.5321560502052307,0.3510874807834625,-0.1178970858454704,0.5587155818939209,0.2622730731964111,-0.1895250529050827,0.46436208486557,0.350515216588974,-0.1190272197127342,0.4469330012798309,0.2499268352985382,-0.2198840975761413,0.5712116360664368,0.1542000621557235,-0.2658885419368744,0.4387274384498596,0.1410896629095077,-0.3174029588699341,0.5217872858047485,0.5744267106056213,0.0010935405734926,0.4728027284145355,0.5765764117240906,-0.0011239716550335,0.5287254452705383,0.7459903359413147,0.0045851483009755,0.4599984586238861,0.7536638379096985,0.0019522763323038,0.5420573949813843,0.9159716963768004,0.1488112956285476,0.4429475665092468,0.9196813702583312,0.1298172771930694,0
9,0.4957813322544098,0.2873070240020752,-0.268183171749115,0.5321608781814575,0.3509133756160736,-0.1216009855270385,0.5587332248687744,0.2616837620735168,-0.1963161826133728,0.4643582105636596,0.3504715263843536,-0.1220782622694969,0.4470189213752746,0.2500056624412536,-0.2328998744487762,0.5712009072303772,0.1528335064649582,-0.2717190086841583,0.4387003481388092,0.141061469912529,-0.347014456987381,0.5218632221221924,0.5744020938873291,0.0010421554325148,0.4728469848632812,0.5765707492828369,-0.0010771338129416,0.5288158655166626,0.7459442615509033,0.0044763344340026,0.4599513113498688,0.7539713382720947,0.0018079415895044,0.5422422289848328,0.9159998893737792,0.1510971933603286,0.442861407995224,0.920043170452118,0.131396859884262,0
