FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.5393294095993042,0.17425256967544556,-0.14888443052768707,0.5844494700431824,0.2554914951324463,-0.008131640963256359,0.6038745641708374,0.35825398564338684,-0.0985574722290039,0.5113378763198853,0.24996934831142426,0.013516235165297985,0.5016360282897949,0.35079026222229004,0.0136021813377738,0.6121589541435242,0.2952426075935364,-0.28695693612098694,0.498979389667511,0.43424534797668457,-0.07632090896368027,0.5696176290512085,0.4600643515586853,-0.002149656880646944,0.5259402394294739,0.458268940448761,0.0020809692796319723,0.5690094232559204,0.6080899238586426,0.003437369829043746,0.5260241031646729,0.6097515821456909,0.01741388440132141,0.5636665225028992,0.7404767870903015,0.14664490520954132,0.5212236642837524,0.7368271350860596,0.1695101112127304
1,0.5399017333984375,0.1741999387741089,-0.15271131694316864,0.5845175981521606,0.2569318413734436,-0.008114352822303772,0.603907585144043,0.3606150448322296,-0.094777412712574,0.5113407969474792,0.249965637922287,0.00987385306507349,0.5010946989059448,0.3509749472141266,0.022354459390044212,0.6121082901954651,0.29461991786956787,-0.2831457853317261,0.49898162484169006,0.43466916680336,-0.044111549854278564,0.5694413781166077,0.46006953716278076,-0.0005320894997566938,0.525775671005249,0.4575197100639343,0.00048644994967617095,0.5686773061752319,0.6060751676559448,-0.004553407430648804,0.5259534120559692,0.608015239238739,0.004541240632534027,0.5628215670585632,0.7365947365760803,0.15454095602035522,0.5216912627220154,0.7365248799324036,0.1657426357269287
2,0.5409981608390808,0.174430251121521,-0.15547598898410797,0.5848184823989868,0.2584505081176758,-0.008147270418703556,0.6040741801261902,0.3638984262943268,-0.09040307253599167,0.5114191174507141,0.2500033974647522,0.007470299955457449,0.5009966492652893,0.35147804021835327,0.027515491470694542,0.6121171116828918,0.29411959648132324,-0.2728775143623352,0.49923956394195557,0.4351739287376404,-0.03445529565215111,0.569449782371521,0.46037134528160095,-0.0004090415022801608,0.5257989168167114,0.45708906650543213,0.0003753519558813423,0.568618655204773,0.6058880686759949,-0.004685074090957642,0.5257212519645691,0.6079357862472534,0.006157654337584972,0.5627784729003906,0.7333540916442871,0.16214996576309204,0.522744357585907,0.73497474193573,0.16655324399471283
3,0.542000412940979,0.1744665801525116,-0.15284182131290436,0.5849466323852539,0.25903818011283875,-0.004264370072633028,0.604278028011322,0.36496981978416443,-0.08817768841981888,0.5115261673927307,0.2500048875808716,0.00795381236821413,0.5009981989860535,0.3514089584350586,0.025893360376358032,0.6117725372314453,0.29406172037124634,-0.27166274189949036,0.4993261396884918,0.43517255783081055,-0.04615955427289009,0.5694291591644287,0.46024513244628906,0.0015326656866818666,0.5257012248039246,0.45594409108161926,-0.0015521557070314884,0.5685239434242249,0.6020469665527344,-0.004832421895116568,0.5256975889205933,0.6051950454711914,0.0002324008964933455,0.5620524287223816,0.729430615901947,0.16036070883274078,0.5230515003204346,0.7333272099494934,0.15791203081607819
4,0.5433152914047241,0.1740601360797882,-0.16019289195537567,0.5849891304969788,0.259299099445343,-0.008830124512314796,0.6042878031730652,0.36596250534057617,-0.08895844966173172,0.5115569829940796,0.24999485909938812,0.005068757105618715,0.5009772777557373,0.35143259167671204,0.028855519369244576,0.6114547252655029,0.2940642237663269,-0.2733991742134094,0.499420702457428,0.4355003237724304,-0.03306441754102707,0.5694400668144226,0.460245817899704,0.0014199558645486832,0.5256807804107666,0.4557812213897705,-0.0014452313771471381,0.568454921245575,0.6022329926490784,-0.004346494562923908,0.525695264339447,0.6049948930740356,0.0014848686987534165,0.5620631575584412,0.7293149828910828,0.169856995344162,0.5234513878822327,0.7321821451187134,0.17296184599399567
5,0.5445616841316223,0.1733960658311844,-0.16427060961723328,0.5850101709365845,0.25938156247138977,-0.010664570145308971,0.6044474840164185,0.36587879061698914,-0.09110940992832184,0.5115893483161926,0.24999523162841797,0.0020290499087423086,0.5009775757789612,0.3515971601009369,0.028686653822660446,0.6113902926445007,0.2941177785396576,-0.2806578278541565,0.4994853734970093,0.4359537363052368,-0.03959030285477638,0.5694457292556763,0.4596923589706421,0.0015705188270658255,0.5256237387657166,0.45529890060424805,-0.001589372055605054,0.5684340000152588,0.5998317003250122,-0.0008501902339048684,0.5255914330482483,0.6045882105827332,0.0032554359640926123,0.562076985836029,0.7281051874160767,0.17366579174995422,0.5235006809234619,0.7324416637420654,0.17198869585990906
6,0.5455289483070374,0.1733647733926773,-0.16258083283901215,0.5850171446800232,0.25950831174850464,-0.009241449646651745,0.6044309139251709,0.36585867404937744,-0.08633057773113251,0.5115960836410522,0.2500240206718445,0.001995445927605033,0.5009781718254089,0.35205766558647156,0.027656124904751778,0.6112735271453857,0.2940441370010376,-0.27083149552345276,0.499554842710495,0.4360186755657196,-0.03566060960292816,0.5694202780723572,0.4596979320049286,0.001549642300233245,0.525580108165741,0.4552645683288574,-0.0015657927142456174,0.5682550072669983,0.5999976992607117,0.0005811091396026313,0.5255862474441528,0.6045258641242981,0.0034051870461553335,0.5620881915092468,0.7279683351516724,0.1711561679840088,0.523503839969635,0.7324692606925964,0.17154359817504883
7,0.5461142659187317,0.17330309748649597,-0.16192755103111267,0.5850222706794739,0.25951457023620605,-0.006627245340496302,0.6044334769248962,0.3659754693508148,-0.08305598050355911,0.5115960836410522,0.2500505745410919,0.0024211739655584097,0.5009678602218628,0.3528170883655548,0.028273506090044975,0.611311674118042,0.29371798038482666,-0.2666540741920471,0.49963268637657166,0.43629923462867737,-0.0331963412463665,0.569423496723175,0.45957475900650024,0.0015428890474140644,0.5255676507949829,0.4550630450248718,-0.0015573009150102735,0.5682494640350342,0.6003366112709045,-0.0006420176359824836,0.5255825519561768,0.6044546365737915,0.004129088018089533,0.5621010065078735,0.7280115485191345,0.16997060179710388,0.5236080288887024,0.7320841550827026,0.17129585146903992
8,0.5467542409896851,0.1731380820274353,-0.16594882309436798,0.58503657579422,0.25956961512565613,-0.00890342053025961,0.6044160723686218,0.3659488558769226,-0.08509749919176102,0.5116133689880371,0.25007161498069763,-0.0005517115932889283,0.5008751749992371,0.35277512669563293,0.025853397324681282,0.6111845374107361,0.29337525367736816,-0.2733580768108368,0.4996424913406372,0.4361538290977478,-0.03391407057642937,0.5694074630737305,0.459416002035141,0.001848943647928536,0.5255042910575867,0.4550105929374695,-0.0018693903693929315,0.5682445168495178,0.5997592210769653,0.0008477907977066934,0.5255590081214905,0.6043323874473572,0.004295355640351772,0.5621232986450195,0.7280058860778809,0.17416661977767944,0.5236324667930603,0.7320855855941772,0.17583425343036652
9,0.5474478006362915,0.17267276346683502,-0.15760739147663116,0.5850220322608948,0.2595745921134949,-0.0005081932758912444,0.6044053435325623,0.36573928594589233,-0.07739880681037903,0.5116207003593445,0.2500750720500946,0.0009128300007432699,0.5007491707801819,0.35275018215179443,0.025797488167881966,0.6111869215965271,0.29329171776771545,-0.2621729075908661,0.49963048100471497,0.43615567684173584,-0.03432084247469902,0.5694150924682617,0.4586561322212219,0.002825599629431963,0.525498628616333,0.45473000407218933,-0.0028357889968901873,0.5682401657104492,0.5996447801589966,0.0013919778866693377,0.5255630016326904,0.6041132807731628,0.003430834738537669,0.562133252620697,0.728049635887146,0.16617563366889954,0.5236499905586243,0.73295658826828,0.1655801683664322
