FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.5103358030319214,0.2623596787452698,-0.2973475158214569,0.5558262467384338,0.32285094261169434,-0.10026710480451584,0.5718815922737122,0.4182700216770172,-0.04935622215270996,0.4759732782840729,0.3255671560764313,-0.07549440860748291,0.4646952450275421,0.4202181100845337,-0.02167832851409912,0.5746170878410339,0.5038731098175049,-0.1481427550315857,0.45926040410995483,0.49933162331581116,-0.1152799129486084,0.5390632152557373,0.5053227543830872,-0.010687015950679779,0.49247708916664124,0.5061708092689514,0.010651134885847569,0.5396181344985962,0.6537931561470032,-0.02660762332379818,0.49873974919319153,0.6502901911735535,-0.0005366159020923078,0.5380458831787109,0.7943054437637329,0.10028986632823944,0.5022532939910889,0.7929791808128357,0.13544930517673492
1,0.5103473663330078,0.2621138393878937,-0.2973511815071106,0.5558343529701233,0.323047935962677,-0.10498964041471481,0.5717416405677795,0.41828006505966187,-0.05436760187149048,0.4757900536060333,0.3257160782814026,-0.08192956447601318,0.4646957218647003,0.42043277621269226,-0.026309514418244362,0.5747939348220825,0.5038831830024719,-0.14957426488399506,0.45921584963798523,0.5013441443443298,-0.11526310443878174,0.5390767455101013,0.5061413645744324,-0.009862769395112991,0.4924671947956085,0.5067493915557861,0.00982153695076704,0.5395777821540833,0.6555247902870178,-0.023046482354402542,0.49881210923194885,0.652295708656311,-0.0005358724156394601,0.5370127558708191,0.7942970991134644,0.09908486902713776,0.5022357702255249,0.7928794622421265,0.12944719195365906
2,0.5103694200515747,0.2621128261089325,-0.2968338429927826,0.5556095242500305,0.32302048802375793,-0.10465825349092484,0.5715080499649048,0.4179021120071411,-0.054204802960157394,0.47574126720428467,0.32583990693092346,-0.08447988331317902,0.46472683548927307,0.4204685389995575,-0.028415072709321976,0.5747995376586914,0.5038527846336365,-0.14875774085521698,0.45919713377952576,0.501615047454834,-0.11525152623653412,0.5390779376029968,0.5061329007148743,-0.008453021757304668,0.49247226119041443,0.506767213344574,0.008413954637944698,0.5394793748855591,0.6556890606880188,-0.021930471062660217,0.49885547161102295,0.6522987484931946,-0.002173922723159194,0.5367280840873718,0.7941125631332397,0.09165097773075104,0.5021641254425049,0.7924473881721497,0.11829042434692383
3,0.5103200674057007,0.26195812225341797,-0.2838999330997467,0.5553497672080994,0.3229902684688568,-0.09913285076618195,0.5709725022315979,0.41782915592193604,-0.04838326573371887,0.4755896329879761,0.3258642554283142,-0.08111792057752609,0.464727520942688,0.42047572135925293,-0.026174405589699745,0.5747956037521362,0.5034680366516113,-0.14166368544101715,0.4590333104133606,0.5020852088928223,-0.10891872644424438,0.5390267968177795,0.5061339139938354,-0.008370248600840569,0.4924345910549164,0.5067775845527649,0.0083314199000597,0.5394371747970581,0.6558494567871094,-0.022105002775788307,0.4989412724971771,0.6525081992149353,-0.0022812813986092806,0.5364899635314941,0.794087827205658,0.08851231634616852,0.5025859475135803,0.7924036383628845,0.11767618358135223
4,0.5103074312210083,0.2618403434753418,-0.28629976511001587,0.5551831126213074,0.3228684663772583,-0.0990670695900917,0.5707634687423706,0.41756361722946167,-0.04837751016020775,0.47532951831817627,0.32589420676231384,-0.08245137333869934,0.46469590067863464,0.4205518662929535,-0.029364217072725296,0.5747969746589661,0.5029215216636658,-0.14235012233257294,0.45883721113204956,0.5025978684425354,-0.1116640567779541,0.5389208197593689,0.5062859654426575,-0.007691068574786186,0.49230924248695374,0.5069003105163574,0.007652055937796831,0.539071798324585,0.6560285091400146,-0.019051996991038322,0.498912513256073,0.6526965498924255,-0.0023501042742282152,0.5359471440315247,0.7940680980682373,0.0895049124956131,0.5024518370628357,0.7923519015312195,0.11659197509288788
5,0.5102681517601013,0.2617613971233368,-0.29357972741127014,0.5549491047859192,0.3227328360080719,-0.10410971194505692,0.5706385970115662,0.4169698655605316,-0.053288646042346954,0.4751162827014923,0.3261214792728424,-0.08666278421878815,0.4646289646625519,0.4208087623119354,-0.03310185298323631,0.5747220516204834,0.5024009943008423,-0.14965559542179108,0.45842716097831726,0.5034969449043274,-0.11793379485607147,0.5388794541358948,0.5062571167945862,-0.007641050964593887,0.49225112795829773,0.506982684135437,0.007600470446050167,0.5388473272323608,0.6560582518577576,-0.019494136795401573,0.4989124834537506,0.652703046798706,-0.002354840049520135,0.5355203747749329,0.7940618395805359,0.0901181697845459,0.5024492144584656,0.792236864566803,0.11848972737789154
6,0.5102599263191223,0.26175880432128906,-0.29372236132621765,0.5547256469726562,0.32269150018692017,-0.10398027300834656,0.5702260732650757,0.41674330830574036,-0.05307094380259514,0.47477760910987854,0.32622477412223816,-0.08800940960645676,0.4645495116710663,0.4209078848361969,-0.03475711867213249,0.5745886564254761,0.5017951130867004,-0.14905071258544922,0.45797616243362427,0.504371166229248,-0.11832398921251297,0.5387479662895203,0.5063525438308716,-0.006971671711653471,0.4920106530189514,0.5070874691009521,0.00692495983093977,0.5387895107269287,0.6564414501190186,-0.018114635720849037,0.4988320767879486,0.652951180934906,-0.0023794129956513643,0.5355375409126282,0.7940719723701477,0.09075307846069336,0.5023564100265503,0.7921656966209412,0.11875851452350616
7,0.5102519989013672,0.2617478668689728,-0.29903003573417664,0.5543205142021179,0.3226718604564667,-0.10685787349939346,0.5695903301239014,0.4162178039550781,-0.054778192192316055,0.4745701551437378,0.32637643814086914,-0.09337351471185684,0.46450892090797424,0.4211058020591736,-0.03971685841679573,0.5740559697151184,0.5009374618530273,-0.14972294867038727,0.45780840516090393,0.50469970703125,-0.12284155189990997,0.5386491417884827,0.5061593055725098,-0.006415929179638624,0.49189749360084534,0.5070509314537048,0.006363288965076208,0.5387223362922668,0.6565693020820618,-0.01819714717566967,0.4988318979740143,0.6529019474983215,-0.003062229370698333,0.5354835987091064,0.7940640449523926,0.09033185988664627,0.5023535490036011,0.7920064926147461,0.11647532880306244
8,0.5098673701286316,0.2617453336715698,-0.30064764618873596,0.5541290044784546,0.32253405451774597,-0.10957660526037216,0.5693134665489197,0.41598987579345703,-0.05625739321112633,0.47438767552375793,0.3264032006263733,-0.09324873983860016,0.46430084109306335,0.421150267124176,-0.03792894259095192,0.5736929178237915,0.5003896355628967,-0.14965814352035522,0.4574715793132782,0.5054991841316223,-0.12160070985555649,0.5382804870605469,0.5057555437088013,-0.006421636790037155,0.49164828658103943,0.5066315531730652,0.006367020774632692,0.5384963154792786,0.6561770439147949,-0.01903885416686535,0.49882689118385315,0.6525837182998657,-0.003892311593517661,0.5353361368179321,0.7940067648887634,0.08294960111379623,0.5023520588874817,0.79197758436203,0.11225204169750214
9,0.509833037853241,0.2616722285747528,-0.29604676365852356,0.5539729595184326,0.32253071665763855,-0.10821329057216644,0.5688632726669312,0.41598814725875854,-0.05576108396053314,0.4740649461746216,0.3265129625797272,-0.09160958975553513,0.46401146054267883,0.4213174283504486,-0.0370522141456604,0.5731351375579834,0.5002316236495972,-0.14777109026908875,0.4571775496006012,0.5060915946960449,-0.12151191383600235,0.5382711291313171,0.5057515501976013,-0.006519514136016369,0.4916301965713501,0.5066327452659607,0.006462186574935913,0.5384995341300964,0.6562005877494812,-0.01965290680527687,0.4983735680580139,0.652595043182373,-0.0037455635610967875,0.5352458953857422,0.793823778629303,0.08293668180704117,0.5011135935783386,0.791981041431427,0.11341940611600876
