FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.5167768001556396,0.2583865225315094,-0.16219599545001984,0.5641737580299377,0.33651483058929443,-0.0001822182966861874,0.5844691395759583,0.4360012412071228,0.006709154229611158,0.47998183965682983,0.3433893024921417,0.03335927426815033,0.4642278552055359,0.44847869873046875,0.06458895653486252,0.589488685131073,0.5235238671302795,-0.11375024914741516,0.46038123965263367,0.534451961517334,-0.026433836668729782,0.5493428707122803,0.5451845526695251,-0.013798455707728863,0.4976450502872467,0.5463468432426453,0.013845202513039112,0.550759494304657,0.7143341302871704,-0.0508280023932457,0.4965052604675293,0.7163149118423462,-0.023407988250255585,0.559708833694458,0.8740566968917847,0.056280676275491714,0.5002484321594238,0.8752578496932983,0.08370889723300934
1,0.5169389247894287,0.25826817750930786,-0.24850699305534363,0.5643991827964783,0.33661752939224243,-0.05232779309153557,0.5844498872756958,0.4359874427318573,-0.00570759829133749,0.4795459508895874,0.34342384338378906,-0.03191789984703064,0.46399298310279846,0.44902127981185913,0.02502283826470375,0.5895214080810547,0.5235354900360107,-0.1105857789516449,0.4603494107723236,0.536679208278656,-0.056827593594789505,0.5488191843032837,0.5452467203140259,-0.012582299299538136,0.49653899669647217,0.5463898181915283,0.012564455159008503,0.5509354472160339,0.715521514415741,-0.04337430000305176,0.49645739793777466,0.7168834209442139,-0.018904320895671844,0.5599325895309448,0.8749631643295288,0.056189097464084625,0.49925968050956726,0.8754861950874329,0.08936751633882523
2,0.5165762305259705,0.25781115889549255,-0.21686330437660217,0.5645074844360352,0.3366253972053528,-0.034073859453201294,0.5844672918319702,0.4359886646270752,-0.006502560805529356,0.4794152081012726,0.3434334695339203,-0.013498693704605103,0.46450522541999817,0.4492192268371582,0.026279477402567863,0.5895216464996338,0.5245258212089539,-0.11065395921468735,0.460384726524353,0.5387639999389648,-0.050688695162534714,0.5488281846046448,0.5457572937011719,-0.014004715718328953,0.4965280294418335,0.5471218824386597,0.013989612460136414,0.5510666966438293,0.7164328098297119,-0.04424966126680374,0.4959821403026581,0.7179531455039978,-0.010579118505120277,0.560444176197052,0.8742539286613464,0.053416986018419266,0.49919790029525757,0.8753499388694763,0.09903620928525925
3,0.5165876746177673,0.25728416442871094,-0.2318996638059616,0.5648977160453796,0.3367113769054413,-0.04199063032865524,0.5844739079475403,0.436005175113678,-0.00645257206633687,0.47946134209632874,0.34334442019462585,-0.018969837576150894,0.46449437737464905,0.4492136240005493,0.028103435412049294,0.5896955132484436,0.5245716571807861,-0.11070697009563446,0.46038544178009033,0.5387743711471558,-0.05902204290032387,0.5487658977508545,0.5460357666015625,-0.01278443168848753,0.4962363839149475,0.5473051071166992,0.012758036144077778,0.5511825680732727,0.7166756391525269,-0.04355952516198158,0.4960266053676605,0.7187468409538269,-0.012109197676181793,0.5605180263519287,0.8738871216773987,0.06146988272666931,0.49907201528549194,0.8755407333374023,0.0981961190700531
4,0.5169557332992554,0.2570209801197052,-0.22765395045280457,0.5649963617324829,0.33671969175338745,-0.04374593123793602,0.5845447778701782,0.4359844923019409,-0.008512606844305992,0.4793662428855896,0.3433465361595154,-0.0159121286123991,0.46492576599121094,0.4495571255683899,0.030617743730545044,0.5897870063781738,0.5248344540596008,-0.1115107387304306,0.46045878529548645,0.5394564867019653,-0.058791082352399826,0.5488059520721436,0.5467114448547363,-0.012882456183433533,0.49622583389282227,0.5482375621795654,0.012855321168899536,0.5513888597488403,0.7169720530509949,-0.04085250571370125,0.49575144052505493,0.7195646166801453,-0.00820340495556593,0.5610899329185486,0.8737761378288269,0.07499881088733673,0.4990352988243103,0.875383198261261,0.11228343099355698
5,0.5170858502388,0.2569386661052704,-0.21608597040176392,0.5652650594711304,0.3367740511894226,-0.03709452971816063,0.5845322012901306,0.4361140727996826,-0.006691406946629286,0.47950485348701477,0.34334036707878113,-0.009594214148819447,0.4649471044540405,0.4494614899158478,0.03291110694408417,0.5899200439453125,0.5248985886573792,-0.11112385243177414,0.4604908227920532,0.5392643213272095,-0.05775836110115051,0.5488569736480713,0.546760618686676,-0.011881896294653416,0.4962095320224762,0.548245906829834,0.011863931082189083,0.5515666604042053,0.7172642946243286,-0.039863456040620804,0.4959211051464081,0.7199603319168091,-0.008764252997934818,0.5610938668251038,0.8736250400543213,0.07186375558376312,0.49902600049972534,0.8755760788917542,0.1074749305844307
6,0.5173763632774353,0.2564261257648468,-0.18465682864189148,0.5655350685119629,0.33682626485824585,-0.020113857463002205,0.5846263766288757,0.43611425161361694,0.010946707800030708,0.4795503318309784,0.3433166742324829,0.011205104179680347,0.46523502469062805,0.44946664571762085,0.05684088543057442,0.5900088548660278,0.5249381065368652,-0.08477655053138733,0.4607526957988739,0.5392065644264221,-0.02265295758843422,0.5488156080245972,0.5468454360961914,-0.012233899906277657,0.496162086725235,0.5482856035232544,0.01220572181046009,0.5517467260360718,0.7182069420814514,-0.04191549867391586,0.4958677589893341,0.721252977848053,-0.010148664005100727,0.5611929893493652,0.8735053539276123,0.07128069549798965,0.49888068437576294,0.8755137920379639,0.10540296137332916
7,0.5179792046546936,0.2564195990562439,-0.1827414482831955,0.5658756494522095,0.3369016647338867,-0.012414621189236641,0.5848284959793091,0.43611088395118713,0.015717001631855965,0.47988781332969666,0.34314605593681335,0.01335435826331377,0.4657260775566101,0.4492515027523041,0.05543696880340576,0.5901492834091187,0.5251457095146179,-0.08314607292413712,0.4608933925628662,0.539076030254364,-0.026224441826343536,0.548912763595581,0.5469618439674377,-0.012125974521040916,0.49623462557792664,0.5483922958374023,0.012109309434890747,0.5518775582313538,0.7183001637458801,-0.04193764179944992,0.4953641891479492,0.7214421033859253,-0.01151505671441555,0.5621586441993713,0.8735834956169128,0.07086870074272156,0.49860191345214844,0.8756640553474426,0.10166408121585846
8,0.5193290710449219,0.25647878646850586,-0.21065108478069305,0.5663452744483948,0.33697348833084106,-0.02154526114463806,0.5849074125289917,0.4361620247364044,0.0136033920571208,0.479986310005188,0.3431030511856079,-0.005777283105999231,0.4662025272846222,0.44924595952033997,0.04094131290912628,0.5903075337409973,0.5253392457962036,-0.08695799857378006,0.4611883759498596,0.5390406847000122,-0.04580169916152954,0.5489165782928467,0.5470244884490967,-0.01125389151275158,0.49618974328041077,0.5484079718589783,0.011239055544137955,0.5519051551818848,0.7181651592254639,-0.040945153683423996,0.4953671395778656,0.7214567065238953,-0.012058665044605732,0.5621243119239807,0.8733855485916138,0.07415926456451416,0.49857646226882935,0.8755435347557068,0.10196120291948318
9,0.5199065208435059,0.25656211376190186,-0.2195182591676712,0.5666059255599976,0.3370233178138733,-0.02744816057384014,0.585085928440094,0.43616124987602234,0.013099800795316696,0.48007720708847046,0.34301939606666565,-0.008334307931363583,0.4666733741760254,0.4490189254283905,0.03917062655091286,0.5904253125190735,0.5254698395729065,-0.0899406149983406,0.4614766538143158,0.5384233593940735,-0.050686970353126526,0.5490403771400452,0.5472896099090576,-0.011283851228654385,0.4962146282196045,0.5485591292381287,0.011270544491708279,0.552043080329895,0.7183645367622375,-0.04030299559235573,0.4953010380268097,0.7216324210166931,-0.012257753871381283,0.5626372694969177,0.8733366131782532,0.07993422448635101,0.4985945224761963,0.8755618333816528,0.10970728099346161
