FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.45828360319137573,0.2864130437374115,-0.23218899965286255,0.5056194067001343,0.36954039335250854,-0.040317755192518234,0.5200136303901672,0.47283628582954407,-0.010077779181301594,0.41658681631088257,0.37001335620880127,-0.041100308299064636,0.40132343769073486,0.47998228669166565,-0.010649094358086586,0.5204567313194275,0.5594018697738647,-0.1173037514090538,0.40520232915878296,0.5739298462867737,-0.10304997116327286,0.48899638652801514,0.5782620310783386,0.0044594877399504185,0.4357977509498596,0.5775383710861206,-0.004484322387725115,0.48978957533836365,0.7436926960945129,-0.016191573813557625,0.43777185678482056,0.7419458627700806,-0.02520325779914856,0.49475911259651184,0.8886911273002625,0.12217354774475098,0.4386317729949951,0.8917491436004639,0.11652212589979172
1,0.4584428071975708,0.28653478622436523,-0.24086430668830872,0.5054968595504761,0.3697093427181244,-0.04328824207186699,0.5204828381538391,0.47305235266685486,-0.011084810830652714,0.4166138470172882,0.3700711131095886,-0.045252975076436996,0.4015839397907257,0.47997555136680603,-0.012132222764194012,0.5205284357070923,0.559606671333313,-0.12250671535730362,0.40524622797966003,0.5736223459243774,-0.10631020367145538,0.4885697662830353,0.5781047940254211,0.0045236931182444096,0.4357919991016388,0.5775370001792908,-0.004553313832730055,0.4895807206630707,0.7424174547195435,-0.016859546303749084,0.43781304359436035,0.742112934589386,-0.025421002879738808,0.4947430193424225,0.8883094191551208,0.12223241478204727,0.43861743807792664,0.8923192620277405,0.11651276051998138
2,0.45862799882888794,0.2866147458553314,-0.22844170033931732,0.5052985548973083,0.36975035071372986,-0.034016069024801254,0.5206289291381836,0.47312721610069275,-0.004692026413977146,0.4166305363178253,0.37011367082595825,-0.03702891245484352,0.40166324377059937,0.47997573018074036,-0.006037647370249033,0.5208247303962708,0.5597751140594482,-0.11951356381177902,0.4052518904209137,0.5735658407211304,-0.10066087543964386,0.48849958181381226,0.5780776143074036,0.004519912414252758,0.43581730127334595,0.577580451965332,-0.0045503415167331696,0.4892904758453369,0.7421478033065796,-0.021594466641545296,0.43787601590156555,0.7422856688499451,-0.027025125920772552,0.4946783781051636,0.8881065249443054,0.12227343022823334,0.43847373127937317,0.892659604549408,0.11651259660720825
3,0.4586237370967865,0.2867240905761719,-0.2428053468465805,0.5052337050437927,0.37002813816070557,-0.042781438678503036,0.5209142565727234,0.47348880767822266,-0.007179765496402979,0.41662129759788513,0.370432049036026,-0.046705037355422974,0.4018011689186096,0.4801439046859741,-0.01200284343212843,0.5209097862243652,0.5599969029426575,-0.1214088723063469,0.4052841365337372,0.5735241770744324,-0.10746987164020538,0.488185316324234,0.5780822038650513,0.004531472455710173,0.43571558594703674,0.5776432156562805,-0.004564456641674042,0.48920631408691406,0.7419939637184143,-0.022780919447541237,0.43793579936027527,0.742339551448822,-0.02701631560921669,0.49465733766555786,0.8880525827407837,0.12316620349884033,0.4383068382740021,0.8926616907119751,0.11962220817804337
4,0.4586043655872345,0.28705456852912903,-0.2444102019071579,0.5049867033958435,0.3701137602329254,-0.044848471879959106,0.5209348797798157,0.4734463095664978,-0.008974114432930946,0.41661253571510315,0.3705972135066986,-0.04725953936576843,0.401876300573349,0.4801657795906067,-0.012590104714035988,0.5212072730064392,0.5602513551712036,-0.12322405725717545,0.4052850306034088,0.573470950126648,-0.10866372287273407,0.48804593086242676,0.5775744318962097,0.004288944415748119,0.4357301592826843,0.57761549949646,-0.004328932147473097,0.48886680603027344,0.7411606311798096,-0.02406005561351776,0.43799954652786255,0.7423768639564514,-0.027025653049349785,0.49465781450271606,0.8878645896911621,0.12248454242944717,0.4382488429546356,0.8928055167198181,0.11895270645618439
5,0.4585919678211212,0.28713521361351013,-0.24411894381046295,0.5049850940704346,0.3702527582645416,-0.04457327350974083,0.5209757685661316,0.4733284115791321,-0.007401417475193739,0.41661614179611206,0.37061935663223267,-0.04866427183151245,0.4018785357475281,0.48016735911369324,-0.014239512383937836,0.5217810273170471,0.5602574348449707,-0.12268733233213425,0.4052623212337494,0.5734694600105286,-0.10920179635286331,0.4878710210323334,0.5775831937789917,0.005050704348832369,0.43560296297073364,0.5776185393333435,-0.0051005203276872635,0.4888674020767212,0.7411342859268188,-0.023747166618704796,0.4381074607372284,0.7423705458641052,-0.02827536314725876,0.4946553409099579,0.8877841234207153,0.12432201951742172,0.4382469356060028,0.8927291035652161,0.11964046955108643
6,0.4584723711013794,0.2875407040119171,-0.24320194125175476,0.5047751069068909,0.3702874183654785,-0.044991299510002136,0.5210110545158386,0.47325456142425537,-0.007437447551637888,0.41661694645881653,0.3706832230091095,-0.04837790131568909,0.40205636620521545,0.4801923334598541,-0.01397390104830265,0.5219561457633972,0.560377836227417,-0.12146583944559097,0.4052490293979645,0.5734182000160217,-0.10691303014755249,0.4877181947231293,0.5772269368171692,0.004841987043619156,0.43560507893562317,0.5775289535522461,-0.004895155318081379,0.4888228476047516,0.7409294247627258,-0.023586364462971687,0.438122421503067,0.7424399852752686,-0.028239969164133072,0.49490129947662354,0.8878327012062073,0.11628057807683945,0.438171923160553,0.8927774429321289,0.11232396215200424
7,0.4584495723247528,0.2875353991985321,-0.2427692860364914,0.5047585368156433,0.3704114854335785,-0.04325387626886368,0.5210493803024292,0.4732168912887573,-0.006782212294638157,0.41661733388900757,0.37088465690612793,-0.04814782738685608,0.40203171968460083,0.48023009300231934,-0.01387183926999569,0.5225593447685242,0.5605872273445129,-0.12002412974834442,0.4051457643508911,0.5734351277351379,-0.10651972889900208,0.48754358291625977,0.5773575305938721,0.00504195736721158,0.43547797203063965,0.5776119232177734,-0.005097289569675922,0.4888516962528229,0.7409328818321228,-0.02242187224328518,0.43811002373695374,0.7428764700889587,-0.02820560336112976,0.49490073323249817,0.8877813220024109,0.11815257370471954,0.43820643424987793,0.8927781581878662,0.11404701322317123
8,0.45844778418540955,0.28766438364982605,-0.2423870861530304,0.5047028660774231,0.37043988704681396,-0.045600708574056625,0.5210649371147156,0.4732374846935272,-0.010448134504258633,0.41661807894706726,0.3710809350013733,-0.04790928587317467,0.4020479619503021,0.48024868965148926,-0.013432725332677364,0.5226290822029114,0.5606719851493835,-0.12194649130105972,0.4050569534301758,0.5733984708786011,-0.10600773990154266,0.48743143677711487,0.5768283009529114,0.004124136175960302,0.43548592925071716,0.5774904489517212,-0.004176509100943804,0.4887823462486267,0.7405519485473633,-0.022432008758187294,0.4381089210510254,0.7429306507110596,-0.026988046243786812,0.49507343769073486,0.8877791166305542,0.11463611572980881,0.43818777799606323,0.8931764960289001,0.11157288402318954
9,0.4583776891231537,0.28756219148635864,-0.23147961497306824,0.5046799182891846,0.370632141828537,-0.03949430584907532,0.5211749076843262,0.47324344515800476,-0.009121207520365715,0.41658228635787964,0.3714115023612976,-0.041896089911460876,0.40203601121902466,0.480452299118042,-0.01008619461208582,0.5231386423110962,0.5610191226005554,-0.12133791297674179,0.40501290559768677,0.5734550952911377,-0.10127892345190048,0.4873345196247101,0.5771496891975403,0.004137544892728329,0.43544137477874756,0.5778191685676575,-0.00419034156948328,0.48875945806503296,0.740564227104187,-0.020173868164420128,0.4381023943424225,0.7435123920440674,-0.026265552267432213,0.4950731694698334,0.8876513838768005,0.11810396611690521,0.43842220306396484,0.8931741714477539,0.11324357241392136
